,date,change,vaa_score,predict
137,2018-07-31,0.0013733361504331132,-15631.814019926436,0.0
138,2018-08-01,0.003516545345852329,-16082.73525303535,1.0
139,2018-08-02,-0.017906577425798043,-19377.92633279483,1.0
140,2018-08-03,0.00777849140084208,-16638.919589392644,1.0
141,2018-08-06,-0.00148704149553891,-16322.025899586031,1.0
142,2018-08-07,0.006808027799446892,-14484.960992156031,1.0
143,2018-08-08,0.00014087483271119083,-12967.890409011761,1.0
144,2018-08-09,-0.0004929924642580463,-13214.933255393771,1.0
145,2018-08-10,-0.010886414881623452,-15288.182264627472,1.0
146,2018-08-13,-0.013285841495992878,-16277.304401365092,1.0
147,2018-08-14,0.004476211103891403,-14927.237979499101,1.0
148,2018-08-16,-0.009739092934665461,-15614.324564810564,1.0
149,2018-08-17,0.0003266194882960427,-15614.289325544343,1.0
150,2018-08-20,0.0009069801189958149,-16198.336104847802,1.0
151,2018-08-21,0.010801406357606291,-15171.114224826852,1.0
152,2018-08-22,0.003585900240255402,-14321.10792818951,1.0
153,2018-08-23,0.004144781505698969,-13439.036610025187,1.0
154,2018-08-24,0.003878589474433314,-12740.07061559604,1.0
155,2018-08-27,0.005068765064511593,-12126.04637273845,1.0
156,2018-08-28,0.0007053429730206062,-8997.009718994295,1.0
157,2018-08-29,0.002819383259911934,-8873.992404262053,1.0
158,2018-08-30,0.0005271481286241997,-8823.02817394961,1.0
159,2018-08-31,0.004004214963118979,-7777.761078998074,1.0
160,2018-09-04,0.004363431627841585,-7191.855329409262,0.0
161,2018-09-05,-0.0129283161656506,-11860.093400014088,0.0
162,2018-09-06,-0.0014552940758882915,-10509.112402281851,0.0
163,2018-09-07,-0.005651926631593862,-13527.173759864712,0.0
164,2018-09-10,0.00221642297930158,-13793.017097061442,0.0
165,2018-09-11,-0.003245942571785232,-12917.895170023825,0.0
166,2018-09-12,-0.0010020040080159776,-12776.96118737871,0.0
167,2018-09-13,0.0013612265367530796,-11020.826238432226,0.0
168,2018-09-14,0.01588323674608283,-6728.6369177187635,0.0
169,2018-09-17,-0.007923093175575713,-9028.745985718946,0.0
170,2018-09-18,0.004401377205125456,-6861.8235737081795,0.0
171,2018-09-19,0.0008481464466196798,-7877.856790652803,0.0
172,2018-09-20,0.009462942692701537,-5784.792477671423,0.0
173,2018-09-21,0.003987547658190316,-5014.791152700978,0.0
174,2018-09-27,0.007629864474096859,-1127.7600423205783,0.0
175,2018-09-28,-0.006258211741926534,-1704.8452158590308,0.0
176,2018-10-01,-0.00017396750287046459,-2237.881497100685,0.0
177,2018-10-02,-0.012075445434298393,-1019.0341412012644,1.0
178,2018-10-04,-0.015498960865123812,-4682.266582703611,1.0
179,2018-10-05,-0.0015385165837775716,-4757.216200999366,1.0
180,2018-10-08,-0.0049451730810577965,-6424.325415177633,1.0
181,2018-10-10,-0.006446269086718526,-7852.248748802045,1.0
182,2018-10-11,-0.04139330892747106,-16837.71875444334,1.0
183,2018-10-12,0.009717548304155388,-14118.544382082722,1.0
184,2018-10-15,-0.005542240862792092,-16024.633065810594,1.0
185,2018-10-16,-0.002635939147461963,-17861.62610936158,1.0
186,2018-10-17,0.012987993657026298,-15397.466829058605,1.0
187,2018-10-18,-0.008982482295937344,-16924.58596265293,1.0
188,2018-10-19,0.0039490014667720175,-16293.720050707796,1.0
189,2018-10-22,0.0019854648984789502,-15688.607390054307,1.0
190,2018-10-23,-0.023180169738662326,-20308.920238894585,1.0
191,2018-10-24,-0.005128793967925871,-20971.986405847252,1.0
192,2018-10-25,-0.01596583695610354,-24403.263842736716,1.0
193,2018-10-26,-0.015833919774806526,-26572.475803922935,1.0
194,2018-10-29,-0.008143645969888369,-28760.640550446027,1.0
