"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 27, 2019","12,775","12,775","12,780","12,740","12.78K","0.00%"
"Dec 26, 2019","12,775","12,775","12,775","12,750","2.80K","0.00%"
"Dec 24, 2019","12,775","12,745","12,775","12,725","19.45K","0.00%"
"Dec 23, 2019","12,775","12,735","12,785","12,715","19.43K","1.31%"
"Dec 20, 2019","12,610","12,625","12,625","12,585","7.00K","0.00%"
"Dec 19, 2019","12,610","12,595","12,620","12,585","3.82K","0.12%"
"Dec 18, 2019","12,595","12,605","12,640","12,595","3.63K","-1.06%"
"Dec 17, 2019","12,730","12,700","12,730","12,700","9.76K","0.83%"
"Dec 16, 2019","12,625","12,595","12,660","12,565","20.31K","-0.04%"
"Dec 13, 2019","12,630","12,505","12,630","12,505","65.15K","1.45%"
"Dec 12, 2019","12,450","12,450","12,450","12,430","8.51K","0.52%"
"Dec 11, 2019","12,385","12,405","12,405","12,340","11.14K","-0.16%"
"Dec 10, 2019","12,405","12,425","12,425","12,375","21.72K","-0.32%"
"Dec 09, 2019","12,445","12,430","12,445","12,400","34.53K","1.01%"
"Dec 06, 2019","12,320","12,325","12,355","12,290","31.81K","-0.04%"
"Dec 05, 2019","12,325","12,290","12,345","12,290","5.69K","1.23%"
"Dec 04, 2019","12,175","12,165","12,195","12,145","162.64K","-0.49%"
"Dec 03, 2019","12,235","12,310","12,310","12,225","9.21K","-2.55%"
"Dec 02, 2019","12,555","12,515","12,565","12,495","10.50K","0.32%"
"Nov 29, 2019","12,515","12,510","12,515","12,490","10.23K","0.20%"
"Nov 28, 2019","12,490","12,510","12,510","12,485","2.56K","-0.20%"
"Nov 27, 2019","12,515","12,500","12,520","12,495","12.60K","-0.04%"
"Nov 26, 2019","12,520","12,495","12,520","12,490","4.66K","0.56%"
"Nov 25, 2019","12,450","12,465","12,485","12,445","2.96K","0.12%"
"Nov 22, 2019","12,435","12,415","12,435","12,400","4.52K","0.16%"
"Nov 21, 2019","12,415","12,450","12,450","12,380","7.23K","-0.52%"
"Nov 20, 2019","12,480","12,485","12,500","12,465","3.65K","-0.24%"
"Nov 19, 2019","12,510","12,510","12,535","12,475","1.66K","-0.08%"
"Nov 18, 2019","12,520","12,530","12,530","12,500","4.53K","0.32%"
"Nov 15, 2019","12,480","12,435","12,485","12,420","10.37K","0.12%"
"Nov 14, 2019","12,465","12,470","12,490","12,460","6.29K","-0.24%"
"Nov 13, 2019","12,495","12,510","12,530","12,480","5.49K","0.20%"
