"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 24, 2020","37,545","37,570","37,810","37,470","162.67K","-2.57%"
"Sep 23, 2020","38,535","38,520","38,595","38,400","72.33K","1.22%"
"Sep 22, 2020","38,070","38,305","38,380","38,015","61.75K","-1.09%"
"Sep 21, 2020","38,490","38,690","38,790","38,400","87.62K","-1.70%"
"Sep 18, 2020","39,155","39,090","39,155","38,855","12.17K","1.24%"
"Sep 17, 2020","38,675","39,465","39,465","38,675","47.26K","-2.50%"
"Sep 16, 2020","39,665","39,555","39,710","39,510","41.86K","0.30%"
"Sep 15, 2020","39,545","39,385","39,575","39,300","22.41K","0.59%"
"Sep 14, 2020","39,315","39,155","39,340","39,070","28.12K","0.34%"
"Sep 11, 2020","39,180","38,975","39,200","38,920","35.28K","-1.21%"
"Sep 10, 2020","39,660","39,690","39,695","39,365","134.46K","2.28%"
"Sep 09, 2020","38,775","38,645","39,040","38,645","196.41K","-3.30%"
"Sep 08, 2020","40,100","40,025","40,145","39,845","41.96K","1.47%"
"Sep 07, 2020","39,520","39,610","39,815","39,520","30.74K","-1.52%"
"Sep 04, 2020","40,130","39,950","40,270","39,950","48.87K","-3.57%"
"Sep 03, 2020","41,615","41,670","41,710","41,525","81.32K","0.96%"
"Sep 02, 2020","41,220","41,160","41,255","41,105","61.24K","1.02%"
"Sep 01, 2020","40,805","40,750","40,825","40,680","35.04K","-0.31%"
"Aug 31, 2020","40,930","40,920","41,035","40,895","37.86K","0.24%"
"Aug 28, 2020","40,830","40,605","40,855","39,800","64.80K","0.95%"
"Aug 27, 2020","40,445","40,445","40,530","40,385","31.37K","0.90%"
"Aug 26, 2020","40,085","40,115","40,155","40,020","25.21K","-0.07%"
"Aug 25, 2020","40,115","39,950","40,135","39,905","102.38K","1.22%"
"Aug 24, 2020","39,630","39,520","39,665","39,500","17.68K","0.51%"
"Aug 21, 2020","39,430","39,420","39,525","39,375","28.34K","0.93%"
"Aug 20, 2020","39,065","39,115","39,180","38,915","556.94K","-1.06%"
"Aug 19, 2020","39,485","39,430","39,515","39,400","21.23K","0.32%"
"Aug 18, 2020","39,360","39,385","39,450","39,310","19.63K","0.04%"
"Aug 14, 2020","39,345","39,260","39,370","39,225","15.89K","0.38%"
"Aug 13, 2020","39,195","39,265","39,285","39,155","16.52K","0.64%"
"Aug 12, 2020","38,945","38,795","38,965","38,700","559.76K","-0.56%"
"Aug 11, 2020","39,165","39,055","39,220","38,970","35.02K","0.29%"
"Aug 10, 2020","39,050","38,885","39,050","38,875","24.25K","0.51%"
"Aug 07, 2020","38,850","38,870","38,975","38,700","26.31K","0.40%"
