"Date","Price","Open","High","Low","Change %"
"Jan 10, 2018","9.6032","9.5157","9.6123","9.5031","0.92%"
"Jan 09, 2018","9.5155","9.4511","9.5399","9.4335","0.68%"
"Jan 08, 2018","9.4510","9.4017","9.4655","9.3677","0.62%"
"Jan 05, 2018","9.3924","9.4184","9.4345","9.3689","-0.31%"
"Jan 04, 2018","9.4215","9.4671","9.4880","9.4149","-0.45%"
"Jan 03, 2018","9.4644","9.4649","9.5078","9.4497","-0.04%"
"Jan 02, 2018","9.4680","9.4679","9.4957","9.4091","0.00%"
"Jan 01, 2018","9.4678","9.4738","9.4768","9.4563","-0.05%"
"Dec 29, 2017","9.4722","9.4810","9.5091","9.4494","-0.09%"
"Dec 28, 2017","9.4809","9.4855","9.5121","9.4660","-0.05%"
"Dec 27, 2017","9.4854","9.5034","9.5128","9.4666","-0.19%"
"Dec 26, 2017","9.5034","9.5031","9.5272","9.4855","-0.01%"
"Dec 25, 2017","9.5039","9.5159","9.5392","9.4809","-0.11%"
"Dec 22, 2017","9.5148","9.5345","9.5465","9.4891","-0.21%"
"Dec 21, 2017","9.5344","9.5288","9.5648","9.4993","0.05%"
"Dec 20, 2017","9.5296","9.6171","9.6280","9.5154","-0.91%"
"Dec 19, 2017","9.6172","9.6503","9.6768","9.5989","-0.34%"
"Dec 18, 2017","9.6499","9.6689","9.6934","9.6410","-0.23%"
"Dec 15, 2017","9.6723","9.6919","9.7374","9.6398","-0.20%"
"Dec 14, 2017","9.6919","9.6366","9.7231","9.6158","0.57%"
"Dec 13, 2017","9.6366","9.6253","9.6652","9.6106","0.12%"
"Dec 12, 2017","9.6252","9.5870","9.6395","9.5787","0.38%"
"Dec 11, 2017","9.5883","9.6295","9.6412","9.5790","-0.43%"
"Dec 08, 2017","9.6299","9.6705","9.6912","9.6132","-0.42%"
"Dec 07, 2017","9.6706","9.7429","9.7567","9.6669","-0.73%"
"Dec 06, 2017","9.7422","9.6596","9.7798","9.6442","0.86%"
"Dec 05, 2017","9.6595","9.6631","9.6786","9.6128","-0.04%"
"Dec 04, 2017","9.6632","9.6646","9.6784","9.5906","-0.01%"
"Dec 01, 2017","9.6644","9.6689","9.7252","9.6090","-0.05%"
"Nov 30, 2017","9.6693","9.6680","9.7467","9.6427","0.02%"
"Nov 29, 2017","9.6676","9.7224","9.7360","9.6309","-0.57%"
"Nov 28, 2017","9.7228","9.8275","9.8317","9.6866","-1.06%"
"Nov 27, 2017","9.8267","9.7403","9.8402","9.7200","0.97%"
"Nov 24, 2017","9.7325","9.7468","9.7705","9.7109","-0.14%"
"Nov 23, 2017","9.7464","9.7659","9.8085","9.7382","-0.19%"
"Nov 22, 2017","9.7654","9.7038","9.7806","9.6980","0.64%"
"Nov 21, 2017","9.7037","9.7415","9.7750","9.6656","-0.38%"
"Nov 20, 2017","9.7410","9.7620","9.8402","9.7321","-0.23%"
"Nov 17, 2017","9.7633","9.7040","9.7785","9.6979","0.61%"
"Nov 16, 2017","9.7040","9.7957","9.8179","9.6700","-0.94%"
"Nov 15, 2017","9.7957","9.8323","9.8785","9.7624","-0.37%"
"Nov 14, 2017","9.8323","9.8560","9.8702","9.8000","-0.24%"
"Nov 13, 2017","9.8560","9.8742","9.8980","9.8426","-0.18%"
"Nov 10, 2017","9.8733","9.8571","9.8892","9.8367","0.17%"
"Nov 09, 2017","9.8564","9.7847","9.9144","9.7556","0.72%"
"Nov 08, 2017","9.7858","9.7697","9.8230","9.7661","0.16%"
"Nov 07, 2017","9.7700","9.7869","9.8047","9.7296","-0.18%"
"Nov 06, 2017","9.7874","9.7964","9.7973","9.7348","0.02%"
"Nov 03, 2017","9.7856","9.7493","9.8002","9.7492","0.36%"
"Nov 02, 2017","9.7501","9.7343","9.7974","9.7285","0.15%"
"Nov 01, 2017","9.7352","9.8430","9.8525","9.7294","-1.09%"
"Oct 31, 2017","9.8422","9.9375","9.9544","9.8140","-0.97%"
"Oct 30, 2017","9.9384","9.9000","9.9511","9.8867","0.34%"
"Oct 27, 2017","9.9044","9.9026","9.9314","9.8666","0.02%"
"Oct 26, 2017","9.9026","9.9153","9.9307","9.8547","-0.13%"
"Oct 25, 2017","9.9153","9.9296","9.9527","9.8468","-0.14%"
"Oct 24, 2017","9.9291","9.9687","9.9815","9.8966","-0.40%"
"Oct 23, 2017","9.9692","9.9595","9.9974","9.9107","-0.06%"
"Oct 20, 2017","9.9750","10.0315","10.0420","9.9620","-0.57%"
"Oct 19, 2017","10.0317","10.0312","10.0783","10.0076","0.00%"
"Oct 18, 2017","10.0312","10.0816","10.0931","10.0096","-0.50%"
"Oct 17, 2017","10.0816","10.0573","10.1146","10.0503","0.25%"
"Oct 16, 2017","10.0569","10.0592","10.1128","10.0481","-0.16%"
"Oct 13, 2017","10.0726","10.0895","10.1119","10.0476","-0.17%"
"Oct 12, 2017","10.0895","10.0708","10.1179","10.0577","0.19%"
"Oct 11, 2017","10.0708","10.0956","10.1267","10.0625","-0.25%"
"Oct 10, 2017","10.0956","10.1524","10.1579","10.0679","-0.55%"
"Oct 09, 2017","10.1519","10.1632","10.1941","10.1371","-0.15%"
"Oct 06, 2017","10.1675","10.1265","10.1723","10.0760","0.41%"
"Oct 05, 2017","10.1260","10.1365","10.1418","10.0989","-0.11%"
"Oct 04, 2017","10.1370","10.1303","10.1602","10.1060","0.07%"
"Oct 03, 2017","10.1302","10.1700","10.1945","10.1048","-0.37%"
"Oct 02, 2017","10.1682","10.1742","10.2002","10.1434","-0.13%"
"Sep 29, 2017","10.1814","10.2064","10.2148","10.1476","-0.24%"
"Sep 28, 2017","10.2058","10.1542","10.2162","10.1280","0.51%"
"Sep 27, 2017","10.1542","10.1359","10.1829","10.0997","0.18%"
"Sep 26, 2017","10.1360","10.1561","10.2081","10.1212","-0.20%"
"Sep 25, 2017","10.1562","10.1166","10.2000","10.0521","0.37%"
"Sep 22, 2017","10.1187","10.0714","10.2099","10.0676","0.47%"
"Sep 21, 2017","10.0712","10.0851","10.1133","10.0550","-0.14%"
"Sep 20, 2017","10.0851","10.1364","10.1510","10.0672","-0.51%"
"Sep 19, 2017","10.1365","10.1273","10.1660","10.1069","0.09%"
"Sep 18, 2017","10.1269","10.2195","10.2255","10.1055","-0.94%"
"Sep 15, 2017","10.2234","10.2890","10.3507","10.1497","-0.65%"
"Sep 14, 2017","10.2900","10.2464","10.3060","10.2126","0.43%"
"Sep 13, 2017","10.2464","10.2446","10.2730","10.2042","0.02%"
"Sep 12, 2017","10.2446","10.3316","10.3516","10.2401","-0.84%"
"Sep 11, 2017","10.3317","10.4607","10.4826","10.3218","-1.57%"
"Sep 08, 2017","10.4963","10.3998","10.5441","10.3911","0.93%"
"Sep 07, 2017","10.3997","10.3709","10.4375","10.3407","0.28%"
"Sep 06, 2017","10.3707","10.4077","10.4716","10.3390","-0.36%"
"Sep 05, 2017","10.4078","10.3277","10.4340","10.2927","0.77%"
"Sep 04, 2017","10.3280","10.2538","10.3683","10.1897","1.53%"
"Sep 01, 2017","10.1727","10.2282","10.2356","10.1540","-0.54%"
"Aug 31, 2017","10.2282","10.1944","10.2347","10.1653","0.30%"
"Aug 30, 2017","10.1971","10.2456","10.2695","10.1751","-0.47%"
"Aug 29, 2017","10.2456","10.2372","10.3997","10.2363","0.08%"
"Aug 28, 2017","10.2373","10.2612","10.2874","10.2269","-0.19%"
"Aug 25, 2017","10.2565","10.2984","10.3289","10.2346","-0.41%"
"Aug 24, 2017","10.2983","10.3413","10.3584","10.2904","-0.42%"
"Aug 23, 2017","10.3414","10.3353","10.3885","10.2954","0.06%"
"Aug 22, 2017","10.3347","10.4488","10.4602","10.3313","-1.10%"
"Aug 21, 2017","10.4493","10.4207","10.4833","10.3983","0.11%"
"Aug 18, 2017","10.4380","10.4267","10.5128","10.4120","0.10%"
"Aug 17, 2017","10.4271","10.3050","10.4344","10.3031","1.19%"
"Aug 16, 2017","10.3049","10.2641","10.3352","10.2563","0.40%"
"Aug 15, 2017","10.2637","10.3926","10.4014","10.2613","-1.24%"
"Aug 14, 2017","10.3927","10.4832","10.4862","10.3736","-0.71%"
"Aug 11, 2017","10.4672","10.4763","10.5448","10.4497","-0.09%"
"Aug 10, 2017","10.4764","10.3494","10.4970","10.3333","1.22%"
"Aug 09, 2017","10.3502","10.2378","10.4033","10.2221","1.12%"
"Aug 08, 2017","10.2360","10.1770","10.2380","10.1578","0.57%"
"Aug 07, 2017","10.1779","10.2020","10.2043","10.1706","-0.20%"
"Aug 04, 2017","10.1981","10.2581","10.2756","10.1564","-0.59%"
"Aug 03, 2017","10.2590","10.1421","10.2744","10.1327","1.16%"
"Aug 02, 2017","10.1411","10.1610","10.1908","10.1235","-0.21%"
"Aug 01, 2017","10.1625","10.1533","10.1937","10.1155","0.09%"
"Jul 31, 2017","10.1529","10.1615","10.2009","10.1112","-0.10%"
"Jul 28, 2017","10.1631","10.0433","10.1797","10.0357","1.21%"
"Jul 27, 2017","10.0413","10.0076","10.0695","9.9819","0.34%"
"Jul 26, 2017","10.0076","10.0105","10.0426","9.9670","-0.02%"
"Jul 25, 2017","10.0099","10.0387","10.0714","9.9977","-0.29%"
"Jul 24, 2017","10.0391","10.0733","10.1014","10.0213","-0.29%"
"Jul 21, 2017","10.0683","10.0197","10.0831","9.9910","0.49%"
"Jul 20, 2017","10.0196","10.0424","10.0709","10.0054","-0.24%"
"Jul 19, 2017","10.0433","10.0414","10.0745","9.9909","0.03%"
"Jul 18, 2017","10.0405","10.0182","10.0693","9.9962","0.22%"
"Jul 17, 2017","10.0182","10.0281","10.0556","9.9982","-0.15%"
"Jul 14, 2017","10.0333","10.0451","10.0815","10.0001","-0.11%"
"Jul 13, 2017","10.0446","10.0584","10.0786","10.0297","-0.15%"
"Jul 12, 2017","10.0598","10.0863","10.1271","10.0414","-0.26%"
"Jul 11, 2017","10.0858","10.0814","10.1153","10.0460","0.06%"
"Jul 10, 2017","10.0800","10.1235","10.1357","10.0605","-0.49%"
"Jul 07, 2017","10.1298","10.2208","10.2346","10.1092","-0.89%"
"Jul 06, 2017","10.2209","10.1827","10.2446","10.1625","0.38%"
"Jul 05, 2017","10.1826","10.1570","10.2169","10.1329","0.24%"
"Jul 04, 2017","10.1584","10.1454","10.2128","10.1280","0.12%"
"Jul 03, 2017","10.1458","10.2145","10.2389","10.1294","-0.46%"
"Jun 30, 2017","10.1926","10.2281","10.2543","10.1623","-0.33%"
"Jun 29, 2017","10.2268","10.1414","10.2777","10.1156","0.84%"
"Jun 28, 2017","10.1418","10.1518","10.2439","10.1371","-0.09%"
"Jun 27, 2017","10.1514","10.1347","10.2029","10.1235","0.16%"
"Jun 26, 2017","10.1347","10.2117","10.2250","10.1208","-0.62%"
"Jun 23, 2017","10.1976","10.2354","10.2696","10.1847","-0.35%"
"Jun 22, 2017","10.2335","10.2650","10.3040","10.2264","-0.31%"
"Jun 21, 2017","10.2655","10.2475","10.3113","10.2298","0.19%"
"Jun 20, 2017","10.2457","10.1921","10.2610","10.1705","0.52%"
"Jun 19, 2017","10.1930","10.2228","10.2307","10.1715","-0.27%"
"Jun 16, 2017","10.2203","10.1946","10.2556","10.1594","0.25%"
"Jun 15, 2017","10.1951","10.2210","10.3112","10.1887","-0.25%"
"Jun 14, 2017","10.2207","10.2452","10.2730","10.1931","-0.25%"
"Jun 13, 2017","10.2465","10.2872","10.3020","10.2333","-0.40%"
"Jun 12, 2017","10.2876","10.1958","10.3252","10.1794","0.88%"
"Jun 09, 2017","10.1980","10.1973","10.2343","10.1479","-0.01%"
"Jun 08, 2017","10.1991","10.2388","10.2760","10.1767","-0.38%"
"Jun 07, 2017","10.2379","10.2213","10.3012","10.2127","0.18%"
"Jun 06, 2017","10.2196","10.1229","10.2561","10.1133","0.94%"
"Jun 05, 2017","10.1245","10.1296","10.1501","10.0953","-0.04%"
"Jun 02, 2017","10.1290","10.0753","10.1501","10.0278","0.52%"
"Jun 01, 2017","10.0770","10.1065","10.1212","10.0584","-0.30%"
"May 31, 2017","10.1074","10.1429","10.1576","10.0710","-0.37%"
"May 30, 2017","10.1448","10.0846","10.1701","10.0773","0.59%"
"May 29, 2017","10.0849","10.0517","10.0962","10.0441","0.36%"
"May 26, 2017","10.0484","10.0198","10.0960","10.0008","0.30%"
"May 25, 2017","10.0180","10.0384","10.0525","9.9886","-0.20%"
"May 24, 2017","10.0380","10.0677","10.0994","10.0138","-0.30%"
"May 23, 2017","10.0681","10.0267","10.1418","10.0188","0.40%"
"May 22, 2017","10.0276","10.0410","10.0869","10.0049","-0.16%"
"May 19, 2017","10.0437","10.1269","10.1837","10.0122","-0.83%"
"May 18, 2017","10.1282","10.1331","10.2668","10.0916","-0.05%"
"May 17, 2017","10.1336","9.8660","10.1372","9.8615","2.71%"
"May 16, 2017","9.8661","9.8262","9.8886","9.8147","0.40%"
"May 15, 2017","9.8265","9.9207","9.9529","9.8041","-0.86%"
"May 12, 2017","9.9115","9.8742","9.9530","9.8672","0.37%"
"May 11, 2017","9.8750","9.9056","9.9561","9.8684","-0.31%"
"May 10, 2017","9.9055","9.9947","10.0220","9.9034","-0.88%"
"May 09, 2017","9.9939","10.0100","10.0431","9.9376","-0.16%"
"May 08, 2017","10.0101","10.0536","10.1056","10.0022","-0.65%"
"May 05, 2017","10.0751","10.0973","10.1746","10.0673","-0.22%"
"May 04, 2017","10.0977","10.0556","10.1135","10.0160","0.41%"
"May 03, 2017","10.0568","10.0843","10.0973","10.0536","-0.26%"
"May 02, 2017","10.0835","10.1730","10.1795","10.0509","-0.87%"
"May 01, 2017","10.1716","10.2215","10.2279","10.1464","-0.29%"
"Apr 28, 2017","10.2011","10.1707","10.2424","10.1489","0.30%"
"Apr 27, 2017","10.1708","10.2015","10.2266","10.1375","-0.31%"
"Apr 26, 2017","10.2024","10.1565","10.2205","10.0732","0.46%"
"Apr 25, 2017","10.1556","10.3345","10.3612","10.1481","-1.73%"
"Apr 24, 2017","10.3346","10.2730","10.3849","10.2099","-0.64%"
"Apr 21, 2017","10.4008","10.4094","10.4363","10.3570","-0.10%"
"Apr 20, 2017","10.4108","10.5051","10.5220","10.3828","-0.90%"
"Apr 19, 2017","10.5056","10.5376","10.5444","10.4382","-0.31%"
"Apr 18, 2017","10.5386","10.4047","10.5709","10.3758","1.30%"
"Apr 17, 2017","10.4037","10.4563","10.5300","10.3874","-0.55%"
"Apr 14, 2017","10.4608","10.4172","10.5097","10.4022","0.43%"
"Apr 13, 2017","10.4159","10.4081","10.4673","10.3420","0.06%"
"Apr 12, 2017","10.4096","10.4510","10.5171","10.3647","-0.40%"
"Apr 11, 2017","10.4514","10.3068","10.4830","10.3015","1.40%"
"Apr 10, 2017","10.3076","10.2409","10.3263","10.2180","0.61%"
"Apr 07, 2017","10.2448","10.2093","10.3527","10.1928","0.35%"
"Apr 06, 2017","10.2088","10.1907","10.2770","10.1789","0.17%"
"Apr 05, 2017","10.1917","10.1594","10.2079","10.1190","0.32%"
"Apr 04, 2017","10.1593","10.0760","10.2079","10.0671","0.84%"
"Apr 03, 2017","10.0750","10.0348","10.0922","9.9899","0.42%"
"Mar 31, 2017","10.0333","9.9941","10.0521","9.9781","0.39%"
"Mar 30, 2017","9.9941","10.0091","10.0776","9.9888","-0.15%"
"Mar 29, 2017","10.0092","10.0420","10.0546","10.0013","-0.34%"
"Mar 28, 2017","10.0438","10.0448","10.1077","10.0247","0.02%"
"Mar 27, 2017","10.0421","10.0472","10.1184","10.0267","0.05%"
"Mar 24, 2017","10.0373","10.1215","10.1265","10.0206","-0.82%"
"Mar 23, 2017","10.1202","10.0525","10.1314","10.0274","0.69%"
"Mar 22, 2017","10.0506","10.0509","10.1311","10.0416","-0.01%"
"Mar 21, 2017","10.0517","9.9029","10.0758","9.8956","1.51%"
"Mar 20, 2017","9.9019","10.0247","10.0449","9.8727","-1.15%"
"Mar 17, 2017","10.0168","9.9619","10.0404","9.9422","0.55%"
"Mar 16, 2017","9.9618","9.9529","10.0152","9.9337","0.08%"
"Mar 15, 2017","9.9543","10.0234","10.0627","9.9450","-0.68%"
"Mar 14, 2017","10.0220","9.9900","10.0434","9.9712","0.29%"
"Mar 13, 2017","9.9930","10.0064","10.0392","9.9804","-0.18%"
"Mar 10, 2017","10.0114","10.0904","10.0988","9.9990","-0.80%"
"Mar 09, 2017","10.0926","10.0991","10.1305","10.0653","-0.09%"
"Mar 08, 2017","10.1018","10.0975","10.1155","10.0511","0.07%"
"Mar 07, 2017","10.0950","10.1441","10.1601","10.0587","-0.48%"
"Mar 06, 2017","10.1432","10.1058","10.1912","10.1029","0.36%"
"Mar 03, 2017","10.1067","10.0592","10.1488","10.0387","0.48%"
"Mar 02, 2017","10.0583","10.0244","10.0741","9.9872","0.32%"
"Mar 01, 2017","10.0262","10.0854","10.0976","10.0044","-0.62%"
"Feb 28, 2017","10.0886","10.0706","10.1214","10.0237","0.22%"
"Feb 27, 2017","10.0665","10.0788","10.1299","10.0363","-0.10%"
"Feb 24, 2017","10.0767","10.0567","10.1014","9.9890","0.13%"
"Feb 23, 2017","10.0634","10.0480","10.0933","10.0182","0.15%"
"Feb 22, 2017","10.0488","10.0541","10.1379","10.0296","-0.04%"
"Feb 21, 2017","10.0532","10.1257","10.1416","10.0418","-0.73%"
"Feb 20, 2017","10.1271","10.1942","10.2065","10.1175","-0.67%"
"Feb 17, 2017","10.1951","10.0844","10.2339","10.0729","1.09%"
"Feb 16, 2017","10.0852","9.9461","10.1100","9.9314","1.42%"
"Feb 15, 2017","9.9442","9.9680","10.0206","9.9208","-0.23%"
"Feb 14, 2017","9.9675","10.1074","10.1260","9.9581","-1.39%"
"Feb 13, 2017","10.1078","10.1177","10.1479","10.0555","-0.20%"
"Feb 10, 2017","10.1276","10.1622","10.1847","10.0947","-0.35%"
"Feb 09, 2017","10.1631","10.2308","10.2566","10.1315","-0.65%"
"Feb 08, 2017","10.2292","10.1739","10.2499","10.1641","0.54%"
"Feb 07, 2017","10.1739","10.1543","10.2526","10.1318","0.15%"
"Feb 06, 2017","10.1588","10.1301","10.1760","10.0895","0.57%"
"Feb 03, 2017","10.1017","10.1423","10.1960","10.0794","-0.40%"
"Feb 02, 2017","10.1423","10.1869","10.2109","10.1214","-0.44%"
"Feb 01, 2017","10.1869","10.2101","10.2399","10.1540","-0.22%"
"Jan 31, 2017","10.2092","10.2898","10.2993","10.1769","-0.78%"
"Jan 30, 2017","10.2897","10.2350","10.3221","10.2297","0.45%"
"Jan 27, 2017","10.2435","10.2330","10.2531","10.1601","0.07%"
"Jan 26, 2017","10.2365","10.2674","10.2708","10.1730","-0.26%"
"Jan 25, 2017","10.2635","10.2828","10.3096","10.2327","-0.21%"
"Jan 24, 2017","10.2846","10.3210","10.3413","10.2545","-0.36%"
"Jan 23, 2017","10.3216","10.2721","10.3424","10.2493","0.66%"
"Jan 20, 2017","10.2543","10.2319","10.2946","10.1870","0.23%"
"Jan 19, 2017","10.2305","10.2762","10.2941","10.1976","-0.45%"
"Jan 18, 2017","10.2767","10.3060","10.3609","10.2687","-0.29%"
"Jan 17, 2017","10.3062","10.3620","10.4266","10.2808","-0.54%"
"Jan 16, 2017","10.3623","10.2522","10.4045","10.2522","1.00%"
"Jan 13, 2017","10.2593","10.2494","10.2890","10.2088","0.08%"
"Jan 12, 2017","10.2516","10.2941","10.3705","10.2370","-0.40%"
"Jan 11, 2017","10.2927","10.3809","10.4052","10.2720","-0.85%"
"Jan 10, 2017","10.3809","10.3711","10.4053","10.3150","0.09%"
"Jan 09, 2017","10.3715","10.2759","10.3728","10.2532","0.89%"
"Jan 06, 2017","10.2801","10.2447","10.3096","10.2185","0.31%"
"Jan 05, 2017","10.2483","10.2032","10.2790","10.1763","0.47%"
"Jan 04, 2017","10.2005","10.2503","10.2688","10.1646","-0.47%"
"Jan 03, 2017","10.2485","10.2440","10.3372","10.1930","0.04%"
"Jan 02, 2017","10.2440","10.3079","10.3677","10.2253","-0.81%"
"Dec 30, 2016","10.3277","10.3522","10.3896","10.2607","-0.23%"
"Dec 29, 2016","10.3514","10.3360","10.3992","10.3311","0.15%"
"Dec 28, 2016","10.3359","10.2847","10.3580","10.2542","0.50%"
"Dec 27, 2016","10.2846","10.2575","10.3140","10.2368","0.27%"
"Dec 26, 2016","10.2570","10.2317","10.2709","10.2188","0.28%"
"Dec 23, 2016","10.2288","10.2548","10.2774","10.2228","-0.25%"
"Dec 22, 2016","10.2540","10.1608","10.2917","10.1513","0.93%"
"Dec 21, 2016","10.1591","10.1113","10.2063","10.1035","0.43%"
"Dec 20, 2016","10.1159","10.1439","10.1832","10.0882","-0.31%"
"Dec 19, 2016","10.1477","10.0620","10.2054","10.0544","0.91%"
"Dec 16, 2016","10.0565","10.0135","10.1135","9.9941","0.43%"
"Dec 15, 2016","10.0139","10.0774","10.0891","9.9968","-0.65%"
"Dec 14, 2016","10.0796","10.1066","10.1891","10.0485","-0.28%"
"Dec 13, 2016","10.1081","10.1277","10.1698","10.0923","-0.18%"
"Dec 12, 2016","10.1259","10.1714","10.1828","10.0710","-0.37%"
"Dec 09, 2016","10.1638","10.1944","10.2231","10.1540","-0.32%"
"Dec 08, 2016","10.1967","10.1867","10.2456","10.1706","0.15%"
"Dec 07, 2016","10.1813","10.2735","10.2854","10.1547","-0.91%"
"Dec 06, 2016","10.2752","10.2522","10.3221","10.2404","0.22%"
"Dec 05, 2016","10.2522","10.2787","10.3666","10.1921","-0.25%"
"Dec 02, 2016","10.2774","10.2343","10.3277","10.2234","0.41%"
"Dec 01, 2016","10.2356","10.2851","10.3184","10.1924","-0.52%"
"Nov 30, 2016","10.2896","10.3958","10.4241","10.2826","-0.98%"
"Nov 29, 2016","10.3911","10.4688","10.4898","10.3514","-0.75%"
"Nov 28, 2016","10.4694","10.3904","10.5069","10.3886","0.69%"
"Nov 25, 2016","10.3977","10.4292","10.4616","10.3606","-0.31%"
"Nov 24, 2016","10.4300","10.5048","10.5407","10.3966","-0.73%"
"Nov 23, 2016","10.5062","10.5309","10.6180","10.4602","-0.21%"
"Nov 22, 2016","10.5279","10.6458","10.6783","10.5189","-1.13%"
"Nov 21, 2016","10.6487","10.6483","10.6988","10.5901","0.03%"
"Nov 18, 2016","10.6451","10.7166","10.7574","10.6317","-0.66%"
"Nov 17, 2016","10.7162","10.7347","10.8235","10.6885","-0.16%"
"Nov 16, 2016","10.7329","10.6941","10.7641","10.6755","0.35%"
"Nov 15, 2016","10.6950","10.7817","10.8442","10.6845","-0.80%"
"Nov 14, 2016","10.7808","10.9351","10.9482","10.7683","-1.33%"
"Nov 11, 2016","10.9259","10.9182","11.0266","10.8721","0.07%"
"Nov 10, 2016","10.9187","10.9543","10.9677","10.8143","-0.36%"
"Nov 09, 2016","10.9581","10.7386","11.4395","10.7195","2.07%"
"Nov 08, 2016","10.7354","10.9292","10.9466","10.7273","-1.77%"
"Nov 07, 2016","10.9288","11.0653","11.0696","10.9112","-1.25%"
"Nov 04, 2016","11.0671","11.1136","11.1494","11.0513","-0.41%"
"Nov 03, 2016","11.1130","11.0843","11.1442","11.0447","0.26%"
"Nov 02, 2016","11.0843","10.9994","11.1214","10.9984","0.75%"
"Nov 01, 2016","11.0014","10.9046","11.0614","10.8457","0.91%"
"Oct 31, 2016","10.9019","10.9555","11.0036","10.8858","-0.51%"
"Oct 28, 2016","10.9576","10.8983","10.9931","10.8516","0.55%"
"Oct 27, 2016","10.8977","10.8992","10.9587","10.8689","-0.02%"
"Oct 26, 2016","10.8998","10.8442","10.9246","10.8358","0.52%"
"Oct 25, 2016","10.8437","10.8993","10.9233","10.7914","-0.51%"
"Oct 24, 2016","10.8998","10.9389","10.9504","10.8722","-0.39%"
"Oct 21, 2016","10.9425","10.8832","11.0143","10.8580","0.57%"
"Oct 20, 2016","10.8810","10.8314","10.8956","10.8063","0.47%"
"Oct 19, 2016","10.8305","10.8326","10.8857","10.7957","-0.02%"
"Oct 18, 2016","10.8326","10.9405","10.9566","10.8036","-0.98%"
"Oct 17, 2016","10.9395","10.9161","10.9879","10.8849","0.30%"
"Oct 14, 2016","10.9066","10.8943","10.9413","10.8305","0.11%"
"Oct 13, 2016","10.8944","10.8011","10.9986","10.7731","0.87%"
"Oct 12, 2016","10.8004","10.8673","10.8892","10.7826","-0.62%"
"Oct 11, 2016","10.8679","10.6995","10.9184","10.6762","1.56%"
"Oct 10, 2016","10.7006","10.8133","10.8449","10.6788","-1.30%"
"Oct 07, 2016","10.8415","10.7303","10.8511","10.7041","1.03%"
"Oct 06, 2016","10.7308","10.7720","10.7879","10.7085","-0.39%"
"Oct 05, 2016","10.7726","10.8514","10.8697","10.7447","-0.73%"
"Oct 04, 2016","10.8515","10.8604","10.8865","10.7686","-0.10%"
"Oct 03, 2016","10.8627","10.8740","10.8976","10.8352","-0.09%"
"Sep 30, 2016","10.8728","10.9147","10.9534","10.8277","-0.38%"
"Sep 29, 2016","10.9148","10.8507","10.9608","10.7926","0.56%"
"Sep 28, 2016","10.8538","10.9237","10.9454","10.8482","-0.61%"
"Sep 27, 2016","10.9207","11.0521","11.1225","10.8543","-1.19%"
"Sep 26, 2016","11.0521","10.9254","11.0693","10.9166","1.10%"
"Sep 23, 2016","10.9314","10.9507","10.9707","10.8905","-0.18%"
"Sep 22, 2016","10.9512","10.9909","11.0299","10.8756","-0.48%"
"Sep 21, 2016","11.0037","10.9721","11.0767","10.8575","0.18%"
"Sep 20, 2016","10.9841","10.9706","11.0355","10.9467","0.02%"
"Sep 19, 2016","10.9820","11.0029","11.0250","10.9303","-0.24%"
"Sep 16, 2016","11.0079","11.0077","11.0694","10.9601","-0.09%"
"Sep 15, 2016","11.0181","10.9865","11.0709","10.9549","0.17%"
"Sep 14, 2016","10.9990","10.9880","11.0131","10.8665","-0.01%"
"Sep 13, 2016","11.0005","10.8636","11.0459","10.8522","1.15%"
"Sep 12, 2016","10.8750","10.7840","10.9811","10.7724","0.73%"
"Sep 09, 2016","10.7964","10.7075","10.8080","10.7015","0.71%"
"Sep 08, 2016","10.7199","10.7085","10.7952","10.6860","-0.01%"
"Sep 07, 2016","10.7210","10.7166","10.8219","10.6761","-0.09%"
"Sep 06, 2016","10.7302","10.6675","10.7904","10.6371","0.48%"
"Sep 05, 2016","10.6788","10.7268","10.7492","10.6404","-0.53%"
"Sep 02, 2016","10.7361","10.8182","10.8487","10.6648","-0.86%"
"Sep 01, 2016","10.8295","10.7830","10.8772","10.7740","0.34%"
"Aug 31, 2016","10.7933","10.8684","10.8919","10.7690","-0.79%"
"Aug 30, 2016","10.8797","10.9789","10.9982","10.8450","-1.01%"
"Aug 29, 2016","10.9903","11.0161","11.0809","10.9583","-0.29%"
"Aug 26, 2016","11.0223","11.0882","11.1248","10.9515","-0.70%"
"Aug 25, 2016","11.0998","11.1526","11.1839","11.0699","-0.58%"
"Aug 24, 2016","11.1642","11.1668","11.2258","11.1263","-0.13%"
"Aug 23, 2016","11.1784","11.1881","11.2093","11.1162","-0.19%"
"Aug 22, 2016","11.1998","11.1036","11.2135","11.0543","0.62%"
"Aug 19, 2016","11.1312","11.0824","11.2210","11.0236","0.33%"
"Aug 18, 2016","11.0941","11.0376","11.1112","11.0210","0.39%"
"Aug 17, 2016","11.0509","10.9136","11.1384","10.8847","1.15%"
"Aug 16, 2016","10.9253","10.8315","10.9591","10.8158","0.76%"
"Aug 15, 2016","10.8430","10.8801","10.9055","10.8152","-0.46%"
"Aug 12, 2016","10.8928","10.7541","10.9334","10.7470","1.16%"
"Aug 11, 2016","10.7679","10.8104","10.8905","10.7459","-0.53%"
"Aug 10, 2016","10.8254","10.8115","10.8730","10.7598","0.00%"
"Aug 09, 2016","10.8253","10.7998","10.8599","10.7759","0.13%"
"Aug 08, 2016","10.8111","10.9538","10.9651","10.7883","-1.31%"
