"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 04, 2019","11,695","11,755","11,755","11,695","6.71K","-0.13%"
"Sep 03, 2019","11,710","11,710","11,765","11,710","4.78K","-0.04%"
"Sep 02, 2019","11,715","11,765","11,765","11,520","1.65K","0.04%"
"Aug 30, 2019","11,710","11,705","11,765","11,705","1.09K","0.13%"
"Aug 29, 2019","11,695","11,765","11,765","11,695","1.80K","-0.04%"
"Aug 28, 2019","11,700","11,765","11,765","11,690","2.96K","0.04%"
"Aug 27, 2019","11,695","11,685","11,755","11,685","0.94K","-0.17%"
"Aug 26, 2019","11,715","11,655","11,725","11,655","4.64K","0.13%"
"Aug 23, 2019","11,700","11,765","11,765","11,685","2.10K","0.17%"
"Aug 22, 2019","11,680","11,730","11,730","11,675","0.37K","0.17%"
"Aug 21, 2019","11,660","11,650","11,685","11,645","1.02K","0.00%"
"Aug 20, 2019","11,660","11,750","11,750","11,630","2.51K","0.09%"
"Aug 19, 2019","11,650","11,610","11,650","11,610","5.26K","0.22%"
"Aug 16, 2019","11,625","11,645","11,645","11,590","1.96K","-0.21%"
"Aug 14, 2019","11,650","11,650","11,670","11,645","1.24K","0.09%"
"Aug 13, 2019","11,640","11,635","11,680","11,630","1.27K","-0.51%"
"Aug 12, 2019","11,700","11,765","11,765","11,640","2.13K","0.04%"
"Aug 09, 2019","11,695","11,705","11,705","11,650","0.76K","0.21%"
"Aug 08, 2019","11,670","11,705","11,705","11,605","0.81K","-0.13%"
"Aug 07, 2019","11,685","11,640","11,705","11,635","2.27K","0.43%"
"Aug 06, 2019","11,635","11,690","11,690","11,590","9.17K","-0.89%"
"Aug 05, 2019","11,740","11,680","11,740","11,680","7.31K","0.34%"
"Aug 02, 2019","11,700","11,755","11,755","11,695","4.52K","-0.21%"
"Aug 01, 2019","11,725","11,720","11,765","11,705","46.35K","0.00%"
"Jul 31, 2019","11,725","11,725","11,725","11,690","0.80K","0.13%"
"Jul 30, 2019","11,710","11,725","11,725","11,685","0.89K","-0.09%"
"Jul 29, 2019","11,720","11,690","11,725","11,680","13.63K","-0.04%"
"Jul 26, 2019","11,725","11,725","11,725","11,695","1.06K","-0.04%"
"Jul 25, 2019","11,730","11,685","11,730","11,680","5.94K","0.34%"
"Jul 24, 2019","11,690","11,690","11,695","11,670","0.91K","-0.04%"
"Jul 23, 2019","11,695","11,695","11,740","11,670","8.87K","-0.38%"
"Jul 22, 2019","11,740","11,715","11,740","11,675","12.42K","0.30%"
"Jul 19, 2019","11,705","11,675","11,705","11,675","2.70K","0.00%"
"Jul 18, 2019","11,705","11,685","11,705","11,685","0.58K","0.00%"
"Jul 17, 2019","11,705","11,700","11,720","11,690","3.98K","-0.13%"
"Jul 16, 2019","11,720","11,705","11,750","11,700","10.43K","-0.09%"
"Jul 15, 2019","11,730","11,775","11,775","11,700","2.73K","0.00%"
"Jul 12, 2019","11,730","11,720","11,755","11,710","2.71K","0.21%"
"Jul 11, 2019","11,705","11,700","11,735","11,685","52.41K","-0.26%"
"Jul 10, 2019","11,735","11,765","11,765","11,700","1.72K","0.13%"
"Jul 09, 2019","11,720","11,795","11,795","11,700","14.35K","-0.17%"
"Jul 08, 2019","11,740","11,655","11,775","11,655","2.36K","0.04%"
"Jul 05, 2019","11,735","11,695","11,750","11,695","3.34K","0.09%"
"Jul 04, 2019","11,725","11,735","11,790","11,705","2.48K","-0.09%"
"Jul 03, 2019","11,735","11,790","11,790","11,700","10.25K","0.09%"
"Jul 02, 2019","11,725","11,795","11,800","11,705","2.03K","-0.13%"
"Jul 01, 2019","11,740","11,675","11,785","11,675","7.31K","-0.21%"
"Jun 28, 2019","11,765","11,700","11,770","11,690","1.59K","0.43%"
"Jun 27, 2019","11,715","11,810","11,810","11,685","4.62K","-0.30%"
"Jun 26, 2019","11,750","11,770","11,770","11,700","2.42K","-0.09%"
"Jun 25, 2019","11,760","11,670","11,770","11,670","4.19K","0.21%"
"Jun 24, 2019","11,735","11,690","11,770","11,690","1.63K","0.00%"
"Jun 21, 2019","11,735","11,670","11,795","11,670","22.79K","0.56%"
"Jun 20, 2019","11,670","11,645","11,730","11,645","8.88K","0.00%"
"Jun 19, 2019","11,670","11,665","11,735","11,645","0.74K","0.09%"
"Jun 18, 2019","11,660","11,745","11,745","11,620","0.47K","-0.17%"
"Jun 17, 2019","11,680","11,680","11,695","11,620","4.69K","0.26%"
"Jun 14, 2019","11,650","11,680","11,680","11,630","1.22K","-0.09%"
"Jun 13, 2019","11,660","11,660","11,680","11,620","2.82K","-0.04%"
"Jun 12, 2019","11,665","11,630","11,680","11,630","5.51K","-0.04%"
"Jun 11, 2019","11,670","11,590","11,670","11,590","2.33K","0.17%"
"Jun 10, 2019","11,650","11,690","11,690","11,595","3.86K","0.09%"
"Jun 07, 2019","11,640","11,585","11,640","11,570","2.48K","0.17%"
"Jun 05, 2019","11,620","11,520","11,645","11,520","5.00K","0.35%"
"Jun 04, 2019","11,580","11,535","11,595","11,525","1.01K","-0.04%"
"Jun 03, 2019","11,585","11,555","11,595","11,525","1.79K","-0.30%"
"May 31, 2019","11,620","11,575","11,640","11,575","0.44K","-0.04%"
"May 30, 2019","11,625","11,595","11,640","11,570","0.44K","-0.04%"
"May 29, 2019","11,630","11,675","11,675","11,595","5.41K","-0.26%"
"May 28, 2019","11,660","11,660","11,660","11,580","2.20K","0.00%"
"May 27, 2019","11,660","11,840","11,840","11,575","17.07K","0.26%"
"May 24, 2019","11,630","11,790","11,790","11,580","0.57K","-0.09%"
"May 23, 2019","11,640","11,680","11,685","11,625","0.95K","-0.34%"
"May 22, 2019","11,680","11,630","11,700","11,620","1.82K","-0.09%"
"May 21, 2019","11,690","11,765","11,765","11,595","3.18K","0.00%"
"May 20, 2019","11,690","11,695","11,695","11,615","2.11K","0.26%"
"May 17, 2019","11,660","11,665","11,690","11,610","1.01K","-0.04%"
"May 16, 2019","11,665","11,675","11,675","11,625","1.59K","-0.04%"
"May 15, 2019","11,670","11,665","11,685","11,630","2.07K","0.13%"
"May 14, 2019","11,655","11,665","11,665","11,625","1.13K","-0.17%"
"May 13, 2019","11,675","11,700","11,700","11,615","1.87K","-0.30%"
"May 10, 2019","11,710","11,710","11,710","11,655","2.91K","0.00%"
"May 09, 2019","11,710","11,715","11,715","11,625","3.50K","-0.04%"
"May 08, 2019","11,715","11,755","11,755","11,640","3.08K","-0.09%"
"May 07, 2019","11,725","11,635","11,725","11,635","14.68K","0.56%"
"May 03, 2019","11,660","11,670","11,670","11,640","2.76K","-0.04%"
"May 02, 2019","11,665","11,675","11,675","11,650","5.13K","-0.09%"
"Apr 30, 2019","11,675","11,685","11,725","11,655","3.26K","-0.09%"
"Apr 29, 2019","11,685","11,745","11,745","11,650","3.99K","0.04%"
"Apr 26, 2019","11,680","11,740","11,740","11,650","13.21K","0.00%"
"Apr 25, 2019","11,680","11,670","11,690","11,655","8.04K","0.09%"
"Apr 24, 2019","11,670","11,655","11,725","11,650","2.09K","-0.17%"
"Apr 23, 2019","11,690","11,750","11,750","11,635","7.32K","-0.09%"
"Apr 22, 2019","11,700","11,705","11,750","11,650","6.42K","0.00%"
"Apr 19, 2019","11,700","11,725","11,725","11,640","14.09K","0.17%"
"Apr 18, 2019","11,680","11,670","11,685","11,640","6.06K","0.04%"
"Apr 17, 2019","11,675","11,650","11,720","11,650","7.49K","-0.43%"
"Apr 16, 2019","11,725","11,735","11,735","11,640","2.10K","0.26%"
"Apr 15, 2019","11,695","11,725","11,735","11,650","18.15K","-0.21%"
"Apr 12, 2019","11,720","11,625","11,720","11,625","1.19K","0.09%"
"Apr 11, 2019","11,710","11,710","11,710","11,625","3.26K","0.00%"
"Apr 10, 2019","11,710","11,700","11,710","11,620","4.31K","0.13%"
"Apr 09, 2019","11,695","11,660","11,705","11,605","11.67K","0.69%"
"Apr 08, 2019","11,615","11,600","11,625","11,600","3.30K","-0.04%"
"Apr 05, 2019","11,620","11,675","11,675","11,585","7.62K","0.13%"
"Apr 04, 2019","11,605","11,685","11,685","11,590","2.71K","-0.30%"
"Apr 03, 2019","11,640","11,590","11,640","11,580","20.06K","0.39%"
"Apr 02, 2019","11,595","11,650","11,660","11,585","1.72K","0.09%"
"Apr 01, 2019","11,585","11,555","11,655","11,555","5.70K","0.00%"
"Mar 29, 2019","11,585","11,585","11,590","11,550","2.57K","0.00%"
"Mar 28, 2019","11,585","11,550","11,585","11,550","2.78K","-0.04%"
"Mar 27, 2019","11,590","11,555","11,615","11,550","4.26K","-0.17%"
"Mar 26, 2019","11,610","11,615","11,615","11,545","2.44K","0.00%"
"Mar 25, 2019","11,610","11,585","11,610","11,500","1.11M","0.17%"
"Mar 22, 2019","11,590","11,630","11,640","11,555","4.00K","-0.34%"
"Mar 21, 2019","11,630","11,620","11,630","11,540","5.50K","0.09%"
"Mar 20, 2019","11,620","11,540","11,625","11,540","10.51K","0.22%"
"Mar 19, 2019","11,595","11,605","11,615","11,520","12.43K","0.09%"
"Mar 18, 2019","11,585","11,570","11,590","11,530","1.35K","0.13%"
"Mar 15, 2019","11,570","11,530","11,580","11,530","2.73K","0.26%"
"Mar 14, 2019","11,540","11,525","11,580","11,510","9.54K","0.13%"
"Mar 13, 2019","11,525","11,585","11,585","11,500","1.76K","0.13%"
"Mar 12, 2019","11,510","11,565","11,565","11,470","6.61K","0.00%"
"Mar 11, 2019","11,510","11,455","11,535","11,455","4.96K","-0.56%"
"Mar 08, 2019","11,575","11,555","11,575","11,495","7.83K","0.56%"
"Mar 07, 2019","11,510","11,570","11,570","11,495","4.23K","-0.26%"
"Mar 06, 2019","11,540","11,520","11,600","11,505","19.49K","0.17%"
"Mar 05, 2019","11,520","11,560","11,560","11,505","7.20K","0.00%"
"Mar 04, 2019","11,520","11,180","11,520","11,180","2.80K","0.00%"
"Feb 28, 2019","11,520","11,555","11,555","11,505","3.30K","0.00%"
"Feb 27, 2019","11,520","11,520","11,520","11,490","1.79K","0.00%"
"Feb 26, 2019","11,520","11,520","11,520","11,480","5.62K","0.00%"
"Feb 25, 2019","11,520","11,545","11,545","11,465","3.52K","0.30%"
"Feb 22, 2019","11,485","11,470","11,515","11,460","5.59K","0.00%"
"Feb 21, 2019","11,485","11,460","11,535","11,460","2.42K","0.09%"
"Feb 20, 2019","11,475","11,490","11,545","11,440","34.17K","-0.17%"
"Feb 19, 2019","11,495","11,530","11,530","11,445","1.86K","0.04%"
"Feb 18, 2019","11,490","11,430","11,540","11,430","7.73K","0.35%"
"Feb 15, 2019","11,450","11,435","11,450","11,435","2.01K","0.17%"
"Feb 14, 2019","11,430","11,435","11,485","11,430","5.64K","-0.13%"
"Feb 13, 2019","11,445","11,440","11,450","11,430","2.74K","0.22%"
"Feb 12, 2019","11,420","11,400","11,465","11,395","6.30K","-0.26%"
"Feb 11, 2019","11,450","11,505","11,505","11,395","3.14K","-0.48%"
"Feb 08, 2019","11,505","11,480","11,505","11,405","5.23K","0.26%"
"Feb 07, 2019","11,475","11,430","11,475","11,425","21.69K","0.57%"
"Feb 01, 2019","11,410","11,335","11,470","11,335","1.09K","0.40%"
"Jan 31, 2019","11,365","11,340","11,370","11,340","1.29K","0.26%"
"Jan 30, 2019","11,335","11,320","11,335","11,315","0.90K","0.22%"
"Jan 29, 2019","11,310","11,400","11,400","11,305","1.57K","-0.53%"
"Jan 28, 2019","11,370","11,315","11,370","11,310","3.75K","0.22%"
"Jan 25, 2019","11,345","11,300","11,345","11,295","2.11K","0.31%"
"Jan 24, 2019","11,310","11,335","11,335","11,295","3.11K","-0.09%"
"Jan 23, 2019","11,320","11,305","11,340","11,300","7.07K","0.00%"
"Jan 22, 2019","11,320","11,315","11,415","11,315","1.57K","-0.44%"
"Jan 21, 2019","11,370","11,320","11,370","11,315","3.02K","0.66%"
"Jan 18, 2019","11,295","11,290","11,295","11,285","2.08K","0.09%"
"Jan 17, 2019","11,285","11,285","11,285","11,280","1.25K","0.18%"
"Jan 16, 2019","11,265","11,255","11,270","11,255","0.57K","-0.04%"
"Jan 15, 2019","11,270","11,240","11,270","11,235","6.08K","-0.09%"
"Jan 14, 2019","11,280","11,340","11,340","11,250","1.77K","0.36%"
"Jan 11, 2019","11,240","11,250","11,255","11,240","2.15K","-0.57%"
"Jan 10, 2019","11,305","11,250","11,305","11,250","1.28K","0.89%"
"Jan 09, 2019","11,205","11,245","11,245","11,205","2.67K","0.31%"
"Jan 08, 2019","11,170","11,170","11,215","11,170","32.42K","0.04%"
"Jan 07, 2019","11,165","11,110","11,165","11,110","5.33K","1.27%"
"Jan 04, 2019","11,025","11,010","11,025","11,010","8.50K","0.05%"
"Jan 03, 2019","11,020","11,085","11,085","11,005","1.89K","-0.14%"
"Jan 02, 2019","11,035","11,050","11,075","11,000","3.15K","0.32%"
"Dec 28, 2018","11,000","10,995","11,030","10,960","0.70K","0.27%"
"Dec 27, 2018","10,970","11,030","11,030","10,955","1.47K","-0.54%"
"Dec 26, 2018","11,030","11,025","11,030","10,970","3.61K","0.09%"
"Dec 24, 2018","11,020","11,055","11,055","10,975","3.74K","-0.32%"
"Dec 21, 2018","11,055","11,100","11,100","11,015","21.44K","-1.12%"
"Dec 20, 2018","11,180","11,125","11,195","11,125","1.79K","0.00%"
"Dec 19, 2018","11,180","11,150","11,220","11,145","0.66K","-0.22%"
"Dec 18, 2018","11,205","11,175","11,260","11,175","0.89K","-0.36%"
"Dec 17, 2018","11,245","11,200","11,270","11,200","7.64K","0.18%"
"Dec 14, 2018","11,225","11,285","11,285","11,215","1.05K","-0.04%"
"Dec 13, 2018","11,230","11,260","11,270","11,220","1.49K","0.13%"
"Dec 12, 2018","11,215","11,260","11,260","11,190","0.24K","0.22%"
"Dec 11, 2018","11,190","11,255","11,255","11,175","2.05K","-0.44%"
"Dec 10, 2018","11,240","11,265","11,265","11,195","1.76K","0.54%"
"Dec 07, 2018","11,180","11,265","11,265","11,180","2.17K","-0.67%"
"Dec 06, 2018","11,255","11,320","11,320","11,245","1.76K","-0.40%"
"Dec 05, 2018","11,300","11,310","11,310","11,290","1.22K","0.49%"
"Dec 04, 2018","11,245","11,245","11,320","11,245","1.05K","0.04%"
"Dec 03, 2018","11,240","10,905","11,250","10,905","22.15K","0.13%"
"Nov 30, 2018","11,225","11,230","11,230","11,210","1.46K","0.18%"
"Nov 29, 2018","11,205","11,200","11,205","11,200","0.38K","0.27%"
"Nov 28, 2018","11,175","11,205","11,205","11,175","1.23K","-0.18%"
"Nov 27, 2018","11,195","11,230","11,230","11,180","4.59K","-0.04%"
"Nov 26, 2018","11,200","11,190","11,200","11,155","15.78K","0.04%"
"Nov 23, 2018","11,195","11,255","11,255","11,175","1.26K","0.04%"
"Nov 22, 2018","11,190","11,160","11,250","11,160","2.09K","0.22%"
"Nov 21, 2018","11,165","11,140","11,200","11,140","2.16K","-0.71%"
"Nov 20, 2018","11,245","11,270","11,270","11,165","12.07K","-0.22%"
"Nov 19, 2018","11,270","11,280","11,280","11,190","0.53K","0.13%"
"Nov 16, 2018","11,255","11,200","11,280","11,190","0.60K","-0.13%"
"Nov 15, 2018","11,270","11,320","11,320","11,220","4.02K","0.04%"
"Nov 14, 2018","11,265","11,350","11,350","11,255","1.23K","-0.49%"
"Nov 13, 2018","11,320","11,290","11,340","11,285","0.76K","-0.09%"
"Nov 12, 2018","11,330","11,370","11,370","11,285","5.30K","-0.09%"
"Nov 09, 2018","11,340","11,365","11,365","11,325","0.18K","0.09%"
"Nov 08, 2018","11,330","11,265","11,350","11,265","2.08K","0.13%"
"Nov 07, 2018","11,315","11,290","11,320","11,290","0.19K","0.31%"
"Nov 06, 2018","11,280","11,355","11,355","11,275","3.21K","-0.49%"
"Nov 05, 2018","11,335","11,310","11,345","11,270","2.89K","0.27%"
"Nov 02, 2018","11,305","11,260","11,310","11,260","0.32K","0.31%"
"Nov 01, 2018","11,270","11,230","11,315","11,230","2.40K","0.04%"
"Oct 31, 2018","11,265","11,265","11,330","11,225","13.40K","-0.44%"
"Oct 30, 2018","11,315","11,270","11,315","11,250","3.09K","0.22%"
"Oct 29, 2018","11,290","11,350","11,350","11,255","11.64K","-0.27%"
"Oct 26, 2018","11,320","11,255","11,350","11,255","2.49K","-0.26%"
"Oct 25, 2018","11,350","11,385","11,385","11,290","4.91K","-0.09%"
"Oct 24, 2018","11,360","11,380","11,380","11,290","3.95K","0.09%"
"Oct 23, 2018","11,350","11,410","11,420","11,320","10.09K","-0.53%"
"Oct 22, 2018","11,410","11,415","11,415","11,335","2.39K","0.26%"
"Oct 19, 2018","11,380","11,415","11,415","11,330","1.23K","0.22%"
"Oct 18, 2018","11,355","11,435","11,435","11,340","1.24K","-0.53%"
"Oct 17, 2018","11,415","11,435","11,435","11,385","0.40K","-0.04%"
"Oct 16, 2018","11,420","11,415","11,420","11,325","0.45K","-0.09%"
"Oct 15, 2018","11,430","11,325","11,435","11,320","57.72K","0.93%"
"Oct 12, 2018","11,325","11,380","11,380","11,320","0.93K","0.00%"
"Oct 11, 2018","11,325","11,365","11,390","11,315","3.07K","-0.35%"
"Oct 10, 2018","11,365","11,435","11,435","11,340","5.98K","-0.39%"
"Oct 08, 2018","11,410","11,460","11,460","11,370","1.41K","-0.13%"
"Oct 05, 2018","11,425","11,425","11,460","11,375","2.48K","0.00%"
"Oct 04, 2018","11,425","11,415","11,435","11,410","10.96K","0.04%"
"Oct 02, 2018","11,420","11,480","11,480","11,405","8.80K","-0.09%"
"Oct 01, 2018","11,430","11,480","11,480","11,385","27.89K","0.22%"
"Sep 28, 2018","11,405","11,440","11,450","11,385","3.15K","-0.31%"
"Sep 27, 2018","11,440","11,425","11,440","11,370","5.18K","0.22%"
"Sep 21, 2018","11,415","11,440","11,440","11,380","5.55K","0.09%"
"Sep 20, 2018","11,405","11,430","11,430","11,370","11.31K","0.18%"
"Sep 19, 2018","11,385","11,380","11,420","11,375","0.65K","0.00%"
"Sep 18, 2018","11,385","11,400","11,440","11,365","2.51K","-0.22%"
"Sep 17, 2018","11,410","11,335","11,410","11,335","4.64K","0.48%"
"Sep 14, 2018","11,355","11,320","11,370","11,320","4.90K","0.00%"
"Sep 13, 2018","11,355","11,350","11,390","11,345","3.31K","-0.04%"
"Sep 12, 2018","11,360","11,350","11,360","11,335","1.48K","0.09%"
"Sep 11, 2018","11,350","11,295","11,400","11,295","1.21K","-0.13%"
"Sep 10, 2018","11,365","11,320","11,365","11,320","2.84K","0.22%"
"Sep 07, 2018","11,340","11,370","11,370","11,320","6.53K","0.00%"
"Sep 06, 2018","11,340","11,330","11,365","11,330","0.93K","-0.22%"
"Sep 05, 2018","11,365","11,350","11,375","11,335","2.50K","0.31%"
"Sep 04, 2018","11,330","11,380","11,380","11,330","5.28K","-0.22%"
"Sep 03, 2018","11,355","11,340","11,380","11,330","5.95K","-0.13%"
"Aug 31, 2018","11,370","11,375","11,380","11,340","2.99K","0.00%"
"Aug 30, 2018","11,370","11,375","11,375","11,340","1.20K","0.09%"
"Aug 29, 2018","11,360","11,375","11,375","11,340","1.79K","0.09%"
"Aug 28, 2018","11,350","11,325","11,390","11,325","9.80K","-0.26%"
"Aug 27, 2018","11,380","11,330","11,380","11,325","11.17K","0.49%"
"Aug 24, 2018","11,325","11,320","11,375","11,320","0.71K","0.04%"
"Aug 23, 2018","11,320","11,325","11,330","11,320","6.80K","-0.04%"
"Aug 22, 2018","11,325","11,390","11,390","11,315","0.96K","-0.18%"
"Aug 21, 2018","11,345","11,305","11,350","11,305","3.39K","-0.04%"
"Aug 20, 2018","11,350","11,370","11,370","11,300","2.53K","0.31%"
"Aug 17, 2018","11,315","11,305","11,380","11,295","2.97K","-0.57%"
"Aug 16, 2018","11,380","11,380","11,385","11,285","32.73K","0.66%"
"Aug 14, 2018","11,305","11,340","11,340","11,290","1.30K","0.09%"
"Aug 13, 2018","11,295","11,380","11,380","11,290","9.44K","-0.57%"
"Aug 10, 2018","11,360","11,310","11,360","11,310","2.83K","0.35%"
"Aug 09, 2018","11,320","11,315","11,330","11,310","1.48K","0.09%"
"Aug 08, 2018","11,310","11,345","11,350","11,310","10.40K","0.13%"
"Aug 07, 2018","11,295","11,375","11,375","11,295","18.07K","-0.40%"
"Aug 06, 2018","11,340","11,395","11,395","11,295","6.98K","0.00%"
"Aug 03, 2018","11,340","11,375","11,375","11,290","1.63K","0.49%"
"Aug 02, 2018","11,285","11,325","11,325","11,280","6.22K","0.04%"
"Aug 01, 2018","11,280","11,280","11,325","11,280","13.19K","0.00%"
"Jul 31, 2018","11,280","11,270","11,310","11,265","3.12K","-0.35%"
"Jul 30, 2018","11,320","11,335","11,345","11,275","2.10K","0.09%"
"Jul 27, 2018","11,310","11,395","11,395","11,275","2.03K","0.13%"
"Jul 26, 2018","11,295","11,340","11,340","11,260","3.70K","-0.31%"
"Jul 25, 2018","11,330","11,215","11,330","11,215","5.51K","0.00%"
"Jul 24, 2018","11,330","11,260","11,340","11,260","1.12M","0.62%"
"Jul 23, 2018","11,260","11,255","11,300","11,250","13.22K","0.04%"
"Jul 20, 2018","11,255","11,260","11,260","11,225","96.49K","0.40%"
"Jul 19, 2018","11,210","11,255","11,255","11,210","2.88K","0.00%"
"Jul 18, 2018","11,210","11,280","11,280","11,210","1.17K","0.09%"
"Jul 17, 2018","11,200","11,205","11,210","11,200","2.80K","-0.22%"
"Jul 16, 2018","11,225","11,265","11,265","11,205","13.25K","0.09%"
"Jul 13, 2018","11,215","11,240","11,240","11,200","0.75K","0.27%"
"Jul 12, 2018","11,185","11,195","11,200","11,185","5.82K","-0.13%"
"Jul 11, 2018","11,200","11,260","11,260","11,200","2.49K","-0.09%"
"Jul 10, 2018","11,210","11,210","11,225","11,210","13.00K","0.04%"
"Jul 09, 2018","11,205","11,195","11,215","11,190","3.73K","0.22%"
"Jul 06, 2018","11,180","11,180","11,230","11,180","3.27K","-0.13%"
"Jul 05, 2018","11,195","11,260","11,260","11,180","3.55K","-0.36%"
"Jul 04, 2018","11,235","11,150","11,250","11,150","12.44K","0.04%"
"Jul 03, 2018","11,230","11,240","11,240","11,140","17.01K","-0.09%"
"Jul 02, 2018","11,240","11,100","11,260","11,100","2.18K","0.67%"
"Jun 29, 2018","11,165","11,265","11,265","11,165","1.44K","-0.45%"
"Jun 28, 2018","11,215","11,215","11,280","11,185","1.94K","0.00%"
"Jun 27, 2018","11,215","11,275","11,275","11,195","1.58K","-0.04%"
"Jun 26, 2018","11,220","11,090","11,290","11,090","7.47K","-0.49%"
"Jun 25, 2018","11,275","11,220","11,275","11,210","6.04K","0.62%"
"Jun 22, 2018","11,205","11,205","11,210","11,200","19.39K","-0.22%"
"Jun 21, 2018","11,230","11,260","11,260","11,205","11.43K","0.18%"
"Jun 20, 2018","11,210","11,210","11,265","11,205","15.66K","0.04%"
"Jun 19, 2018","11,205","11,215","11,235","11,205","5.99K","-0.27%"
"Jun 18, 2018","11,235","11,305","11,305","11,215","6.45K","-0.53%"
"Jun 15, 2018","11,295","11,275","11,300","11,215","188.04K","0.71%"
"Jun 14, 2018","11,215","11,215","11,275","11,200","25.34K","0.27%"
"Jun 12, 2018","11,185","11,190","11,240","11,180","9.65K","-0.22%"
"Jun 11, 2018","11,210","11,175","11,210","11,175","11.76K","0.31%"
"Jun 08, 2018","11,175","11,175","11,180","11,175","6.92K","0.18%"
"Jun 07, 2018","11,155","11,170","11,195","11,155","12.38K","-0.18%"
"Jun 05, 2018","11,175","11,140","11,195","11,140","6.91K","0.09%"
"Jun 04, 2018","11,165","11,230","11,230","11,145","4.53K","-0.18%"
"Jun 01, 2018","11,185","11,195","11,195","11,155","2.13K","0.27%"
"May 31, 2018","11,155","11,185","11,185","11,140","0.76K","0.13%"
"May 30, 2018","11,140","11,120","11,140","11,120","3.27K","-0.04%"
"May 29, 2018","11,145","11,145","11,180","11,145","5.50K","-0.40%"
"May 28, 2018","11,190","11,150","11,210","11,150","7.62K","-0.27%"
"May 25, 2018","11,220","11,145","11,220","11,145","3.19K","0.67%"
"May 24, 2018","11,145","11,140","11,215","11,140","4.39K","-0.22%"
"May 23, 2018","11,170","11,225","11,225","11,155","20.73K","-0.13%"
"May 21, 2018","11,185","11,150","11,185","11,130","8.99K","0.45%"
"May 18, 2018","11,135","11,185","11,185","11,130","11.23K","-0.04%"
"May 17, 2018","11,140","11,125","11,150","11,125","16.66K","-0.09%"
"May 16, 2018","11,150","11,135","11,150","11,135","6.40K","0.00%"
"May 15, 2018","11,150","11,225","11,225","11,145","31.83K","-0.09%"
"May 14, 2018","11,160","11,235","11,235","11,135","12.23K","-0.09%"
"May 11, 2018","11,170","11,180","11,195","11,130","8.39K","0.04%"
"May 10, 2018","11,165","11,130","11,165","11,130","6.61K","0.36%"
"May 09, 2018","11,125","11,115","11,130","11,115","1.82K","-0.22%"
"May 08, 2018","11,150","11,110","11,175","11,110","34.43K","0.18%"
"May 04, 2018","11,130","11,115","11,190","11,110","6.78K","-0.18%"
"May 03, 2018","11,150","11,120","11,190","11,120","1.27K","0.04%"
"May 02, 2018","11,145","11,155","11,155","11,095","1.99K","-0.09%"
"Apr 30, 2018","11,155","11,195","11,195","11,105","8.98K","0.36%"
"Apr 27, 2018","11,115","11,085","11,160","11,085","1.91K","0.00%"
"Apr 26, 2018","11,115","11,080","11,140","11,080","4.92K","-0.27%"
"Apr 25, 2018","11,145","11,110","11,175","11,100","8.09K","0.32%"
"Apr 24, 2018","11,110","11,115","11,175","11,110","4.04K","-0.45%"
"Apr 23, 2018","11,160","11,220","11,220","11,135","6.33K","-0.18%"
"Apr 20, 2018","11,180","11,130","11,185","11,130","2.07K","0.18%"
"Apr 19, 2018","11,160","11,160","11,175","11,155","3.54K","-0.18%"
"Apr 18, 2018","11,180","11,180","11,220","11,155","2.92K","0.13%"
"Apr 17, 2018","11,165","11,175","11,175","11,145","2.09K","0.13%"
"Apr 16, 2018","11,150","11,140","11,155","11,135","6.72K","0.13%"
"Apr 13, 2018","11,135","11,140","11,195","11,115","4.14K","-0.36%"
"Apr 12, 2018","11,175","11,100","11,180","11,100","3.75K","0.63%"
"Apr 11, 2018","11,105","11,110","11,110","11,090","4.06K","-0.05%"
"Apr 10, 2018","11,110","11,085","11,160","11,070","20.65K","-0.49%"
"Apr 09, 2018","11,165","11,070","11,165","11,070","2.46K","0.04%"
"Apr 06, 2018","11,160","11,105","11,160","11,065","3.57K","0.59%"
"Apr 05, 2018","11,095","11,095","11,095","11,035","4.17K","0.50%"
"Apr 04, 2018","11,040","11,055","11,110","11,035","19.34K","-0.50%"
"Apr 03, 2018","11,095","11,125","11,130","11,045","9.22K","-0.27%"
"Apr 02, 2018","11,125","11,065","11,125","11,040","24.01K","0.54%"
"Mar 30, 2018","11,065","11,030","11,085","11,025","14.30K","0.23%"
"Mar 29, 2018","11,040","11,095","11,095","11,040","0.99K","-0.09%"
"Mar 28, 2018","11,050","11,045","11,070","11,045","6.50K","-0.18%"
"Mar 27, 2018","11,070","11,100","11,100","11,035","2.85K","-0.09%"
"Mar 26, 2018","11,080","11,035","11,080","11,035","42.32K","0.09%"
"Mar 23, 2018","11,070","11,095","11,095","11,040","6.46K","0.09%"
"Mar 22, 2018","11,060","11,060","11,105","11,060","5.18K","-0.18%"
"Mar 21, 2018","11,080","11,130","11,130","11,045","6.27K","-0.05%"
"Mar 20, 2018","11,085","11,035","11,085","11,035","3.93K","0.00%"
"Mar 19, 2018","11,085","11,075","11,100","11,070","6.02K","0.09%"
"Mar 16, 2018","11,075","11,050","11,125","11,050","2.04K","-0.27%"
"Mar 15, 2018","11,105","11,060","11,105","11,055","8.56K","0.23%"
"Mar 14, 2018","11,080","11,060","11,160","11,060","5.81K","0.00%"
"Mar 13, 2018","11,080","11,065","11,140","11,065","12.15K","-0.27%"
