"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 03, 2019","8,710","8,700","8,745","8,660","132.25K","0.11%"
"Sep 02, 2019","8,700","8,585","8,750","8,560","167.87K","1.05%"
"Aug 30, 2019","8,610","8,665","8,740","8,610","304.49K","0.00%"
"Aug 29, 2019","8,610","8,675","8,685","8,570","94.77K","-0.46%"
"Aug 28, 2019","8,650","8,645","8,670","8,615","74.07K","0.06%"
"Aug 27, 2019","8,645","8,565","8,705","8,565","142.70K","1.23%"
"Aug 26, 2019","8,540","8,520","8,600","8,485","197.44K","-2.34%"
"Aug 23, 2019","8,745","8,675","8,760","8,655","297.50K","1.04%"
"Aug 22, 2019","8,655","8,660","8,700","8,600","101.08K","0.00%"
"Aug 21, 2019","8,655","8,690","8,695","8,630","101.49K","-0.40%"
"Aug 20, 2019","8,690","8,730","8,800","8,670","145.60K","-0.34%"
"Aug 19, 2019","8,720","8,590","8,730","8,560","178.55K","1.51%"
"Aug 16, 2019","8,590","8,530","8,600","8,485","147.82K","0.64%"
"Aug 14, 2019","8,535","8,500","8,635","8,500","163.99K","1.37%"
"Aug 13, 2019","8,420","8,465","8,475","8,365","201.76K","-0.65%"
"Aug 12, 2019","8,475","8,325","8,475","8,255","267.40K","1.80%"
"Aug 09, 2019","8,325","8,450","8,475","8,325","99.38K","-1.36%"
"Aug 08, 2019","8,440","8,415","8,460","8,350","127.25K","0.18%"
"Aug 07, 2019","8,425","8,275","8,430","8,255","277.97K","1.81%"
"Aug 06, 2019","8,275","8,040","8,350","7,905","646.42K","-1.08%"
"Aug 05, 2019","8,365","8,550","8,550","8,365","405.24K","-2.22%"
"Aug 02, 2019","8,555","8,465","8,580","8,405","449.71K","-1.61%"
"Aug 01, 2019","8,695","8,740","8,755","8,655","120.24K","-0.51%"
"Jul 31, 2019","8,740","8,750","8,800","8,710","124.28K","-0.79%"
"Jul 30, 2019","8,810","8,795","8,880","8,770","266.23K","0.46%"
"Jul 29, 2019","8,770","8,840","8,845","8,750","159.42K","-0.74%"
"Jul 26, 2019","8,835","8,770","8,845","8,765","291.75K","0.74%"
"Jul 25, 2019","8,770","8,745","8,795","8,705","208.36K","0.86%"
"Jul 24, 2019","8,695","8,670","8,795","8,670","176.34K","0.46%"
"Jul 23, 2019","8,655","8,660","8,675","8,630","148.44K","-0.06%"
"Jul 22, 2019","8,660","8,660","8,700","8,625","161.13K","-0.06%"
"Jul 19, 2019","8,665","8,620","8,720","8,620","139.08K","0.58%"
"Jul 18, 2019","8,615","8,695","8,700","8,610","140.19K","-1.03%"
"Jul 17, 2019","8,705","8,685","8,710","8,625","214.88K","0.17%"
"Jul 16, 2019","8,690","8,740","8,775","8,675","174.80K","-0.46%"
"Jul 15, 2019","8,730","8,715","8,795","8,575","175.48K","0.34%"
"Jul 12, 2019","8,700","8,650","8,715","8,620","184.82K","0.99%"
"Jul 11, 2019","8,615","8,665","8,750","8,580","328.11K","-0.46%"
"Jul 10, 2019","8,655","8,640","8,755","8,640","201.65K","0.12%"
"Jul 09, 2019","8,645","8,615","8,670","8,605","186.37K","0.17%"
"Jul 08, 2019","8,630","8,780","8,795","8,595","263.70K","-1.93%"
"Jul 05, 2019","8,800","8,765","8,805","8,735","125.66K","0.57%"
"Jul 04, 2019","8,750","8,795","8,840","8,750","266.31K","-0.40%"
"Jul 03, 2019","8,785","8,840","8,850","8,750","540.86K","-0.73%"
"Jul 02, 2019","8,850","8,835","8,850","8,775","418.97K","0.28%"
"Jul 01, 2019","8,825","8,690","8,850","8,675","561.72K","3.22%"
"Jun 28, 2019","8,550","8,620","8,620","8,485","146.54K","-0.64%"
"Jun 27, 2019","8,605","8,475","8,640","8,475","327.19K","1.53%"
"Jun 26, 2019","8,475","8,530","8,530","8,445","275.49K","0.36%"
"Jun 25, 2019","8,445","8,630","8,645","8,375","266.07K","-2.14%"
"Jun 24, 2019","8,630","8,625","8,660","8,605","223.62K","0.17%"
"Jun 21, 2019","8,615","8,610","8,700","8,610","326.90K","0.06%"
"Jun 20, 2019","8,610","8,430","8,685","8,430","531.01K","2.20%"
"Jun 19, 2019","8,425","8,470","8,575","8,415","536.13K","0.90%"
"Jun 18, 2019","8,350","8,315","8,360","8,295","333.56K","0.42%"
"Jun 17, 2019","8,315","8,290","8,375","8,280","161.00K","-0.06%"
"Jun 14, 2019","8,320","8,335","8,375","8,310","323.61K","-0.18%"
"Jun 13, 2019","8,335","8,380","8,390","8,280","530.16K","-0.42%"
"Jun 12, 2019","8,370","8,510","8,510","8,340","309.42K","-1.06%"
"Jun 11, 2019","8,460","8,300","8,460","8,235","637.92K","2.73%"
"Jun 10, 2019","8,235","8,185","8,255","8,135","434.68K","1.92%"
"Jun 07, 2019","8,080","8,165","8,165","8,055","227.12K","-1.04%"
"Jun 05, 2019","8,165","8,165","8,270","8,165","395.39K","0.37%"
"Jun 04, 2019","8,135","8,205","8,245","8,120","324.02K","-0.67%"
"Jun 03, 2019","8,190","8,135","8,290","8,135","220.68K","-0.73%"
"May 31, 2019","8,250","8,220","8,340","8,210","513.58K","0.24%"
"May 30, 2019","8,230","8,280","8,365","8,200","291.20K","-1.32%"
"May 29, 2019","8,340","8,245","8,380","8,195","732.19K","0.66%"
"May 28, 2019","8,285","8,215","8,350","8,215","279.31K","0.30%"
"May 27, 2019","8,260","8,200","8,260","8,060","688.15K","0.98%"
"May 24, 2019","8,180","8,105","8,245","8,105","621.91K","0.00%"
"May 23, 2019","8,180","8,300","8,300","8,130","467.10K","-1.27%"
"May 22, 2019","8,285","8,385","8,385","8,260","345.23K","-0.66%"
"May 21, 2019","8,340","8,155","8,380","8,155","401.85K","2.27%"
"May 20, 2019","8,155","8,265","8,325","8,145","638.87K","-2.16%"
"May 17, 2019","8,335","8,550","8,590","8,320","363.18K","-2.23%"
"May 16, 2019","8,525","8,540","8,555","8,450","654.39K","-0.18%"
"May 15, 2019","8,540","8,315","8,540","8,315","400.61K","2.71%"
"May 14, 2019","8,315","8,090","8,385","8,080","802.43K","0.36%"
"May 13, 2019","8,285","8,385","8,405","8,250","598.47K","-2.36%"
"May 10, 2019","8,485","8,300","8,500","8,205","1.07M","2.41%"
"May 09, 2019","8,285","8,360","8,425","8,195","525.89K","-1.37%"
"May 08, 2019","8,400","8,485","8,530","8,390","570.95K","-1.35%"
"May 07, 2019","8,515","8,665","8,750","8,450","1.96M","-5.23%"
"May 03, 2019","8,985","8,960","9,000","8,945","328.50K","0.34%"
"May 02, 2019","8,955","8,950","8,960","8,910","389.51K","0.06%"
"Apr 30, 2019","8,950","8,960","8,960","8,895","573.87K","-0.17%"
"Apr 29, 2019","8,965","8,870","9,010","8,860","724.95K","1.07%"
"Apr 26, 2019","8,870","8,880","8,945","8,850","682.14K","-1.33%"
"Apr 25, 2019","8,990","9,030","9,085","8,980","622.82K","-0.44%"
"Apr 24, 2019","9,030","9,055","9,075","8,915","658.32K","-0.11%"
"Apr 23, 2019","9,040","9,025","9,055","8,955","893.43K","-0.17%"
"Apr 22, 2019","9,055","9,195","9,200","9,020","635.33K","-0.98%"
"Apr 19, 2019","9,145","9,110","9,190","9,075","718.17K","0.38%"
"Apr 18, 2019","9,110","9,145","9,145","9,060","522.85K","-0.05%"
"Apr 17, 2019","9,115","9,100","9,160","9,090","873.89K","0.50%"
"Apr 16, 2019","9,070","8,940","9,095","8,830","454.77K","1.40%"
"Apr 15, 2019","8,945","8,995","9,100","8,945","386.21K","0.51%"
"Apr 12, 2019","8,900","9,010","9,030","8,865","470.83K","-1.28%"
"Apr 11, 2019","9,015","9,150","9,195","8,935","1.20M","-1.53%"
"Apr 10, 2019","9,155","9,030","9,155","9,010","662.97K","0.94%"
"Apr 09, 2019","9,070","9,085","9,105","9,010","1.15M","-0.06%"
"Apr 08, 2019","9,075","9,135","9,190","8,965","1.08M","-0.27%"
"Apr 05, 2019","9,100","9,025","9,125","9,025","673.38K","0.89%"
"Apr 04, 2019","9,020","8,920","9,035","8,920","1.03M","1.23%"
"Apr 03, 2019","8,910","8,855","8,910","8,810","490.61K","0.68%"
"Apr 02, 2019","8,850","8,885","8,885","8,805","993.05K","0.45%"
"Apr 01, 2019","8,810","8,635","8,815","8,610","979.12K","2.03%"
"Mar 29, 2019","8,635","8,340","8,635","8,335","900.33K","3.60%"
"Mar 28, 2019","8,335","8,380","8,380","8,290","379.15K","-0.60%"
"Mar 27, 2019","8,385","8,285","8,415","8,270","425.79K","1.27%"
"Mar 26, 2019","8,280","8,400","8,445","8,260","446.19K","-1.31%"
"Mar 25, 2019","8,390","8,360","8,450","8,355","516.23K","-1.70%"
"Mar 22, 2019","8,535","8,525","8,595","8,435","469.67K","0.12%"
"Mar 21, 2019","8,525","8,460","8,565","8,450","1.56M","0.18%"
"Mar 20, 2019","8,510","8,500","8,515","8,410","520.26K","0.35%"
"Mar 19, 2019","8,480","8,560","8,610","8,480","471.86K","-0.82%"
"Mar 18, 2019","8,550","8,365","8,550","8,365","462.05K","1.97%"
"Mar 15, 2019","8,385","8,235","8,445","8,210","397.79K","1.76%"
"Mar 14, 2019","8,240","8,360","8,395","8,240","446.24K","-1.32%"
"Mar 13, 2019","8,350","8,355","8,420","8,285","337.11K","0.12%"
"Mar 12, 2019","8,340","8,320","8,440","8,315","554.04K","1.21%"
"Mar 11, 2019","8,240","8,175","8,270","8,090","526.00K","0.61%"
"Mar 08, 2019","8,190","8,365","8,410","8,170","927.33K","-3.08%"
"Mar 07, 2019","8,450","8,470","8,505","8,360","848.68K","-0.12%"
"Mar 06, 2019","8,460","8,380","8,495","8,380","1.13M","1.32%"
"Mar 05, 2019","8,350","8,350","8,425","8,320","1.02M","0.00%"
"Mar 04, 2019","8,350","8,265","8,525","8,265","3.70M","3.09%"
"Feb 28, 2019","8,100","8,180","8,240","8,070","1.10M","-0.74%"
"Feb 27, 2019","8,160","8,270","8,315","8,150","1.15M","-1.15%"
"Feb 26, 2019","8,255","8,250","8,340","8,205","1.29M","0.00%"
"Feb 25, 2019","8,255","7,775","8,255","7,775","2.06M","6.58%"
"Feb 22, 2019","7,745","7,695","7,755","7,610","595.98K","0.32%"
"Feb 21, 2019","7,720","7,650","7,780","7,625","663.82K","1.05%"
"Feb 20, 2019","7,640","7,600","7,680","7,600","707.66K","0.92%"
"Feb 19, 2019","7,570","7,595","7,680","7,560","767.60K","0.13%"
"Feb 18, 2019","7,560","7,400","7,585","7,400","744.42K","2.30%"
"Feb 15, 2019","7,390","7,450","7,460","7,365","553.16K","-1.00%"
"Feb 14, 2019","7,465","7,460","7,500","7,385","1.14M","0.13%"
"Feb 13, 2019","7,455","7,325","7,455","7,325","436.32K","1.77%"
"Feb 12, 2019","7,325","7,255","7,325","7,245","381.11K","1.10%"
"Feb 11, 2019","7,245","7,130","7,245","7,080","261.35K","1.61%"
"Feb 08, 2019","7,130","7,095","7,135","7,075","329.89K","-0.90%"
"Feb 07, 2019","7,195","7,120","7,200","7,120","155.00K","1.20%"
"Feb 01, 2019","7,110","7,070","7,130","7,070","207.18K","0.85%"
"Jan 31, 2019","7,050","7,060","7,115","7,040","561.22K","0.00%"
"Jan 30, 2019","7,050","6,995","7,080","6,970","1.09M","0.36%"
"Jan 29, 2019","7,025","7,020","7,035","6,935","204.40K","0.07%"
"Jan 28, 2019","7,020","7,030","7,100","6,985","248.82K","-0.14%"
"Jan 25, 2019","7,030","6,995","7,055","6,990","223.31K","0.57%"
"Jan 24, 2019","6,990","6,910","6,990","6,900","174.18K","1.16%"
"Jan 23, 2019","6,910","6,960","6,960","6,875","277.00K","-0.72%"
"Jan 22, 2019","6,960","7,055","7,095","6,935","269.04K","-1.21%"
"Jan 21, 2019","7,045","6,955","7,045","6,955","229.73K","1.51%"
"Jan 18, 2019","6,940","6,910","6,940","6,880","157.66K","0.95%"
"Jan 17, 2019","6,875","6,950","6,950","6,860","162.97K","0.00%"
"Jan 16, 2019","6,875","6,860","6,895","6,815","144.66K","0.29%"
"Jan 15, 2019","6,855","6,710","6,890","6,710","214.24K","1.56%"
"Jan 14, 2019","6,750","6,830","6,830","6,750","184.01K","-1.17%"
"Jan 11, 2019","6,830","6,800","6,850","6,760","250.08K","0.89%"
"Jan 10, 2019","6,770","6,760","6,810","6,690","658.43K","0.15%"
"Jan 09, 2019","6,760","6,950","6,950","6,620","233.09K","2.19%"
"Jan 08, 2019","6,615","6,625","6,655","6,600","293.17K","-0.15%"
"Jan 07, 2019","6,625","6,605","6,670","6,595","522.99K","1.38%"
"Jan 04, 2019","6,535","6,390","6,565","6,365","531.86K","2.03%"
"Jan 03, 2019","6,405","6,475","6,510","6,405","510.50K","-0.93%"
"Jan 02, 2019","6,465","6,595","6,595","6,405","531.41K","-1.07%"
"Dec 28, 2018","6,535","6,485","6,545","6,450","386.49K","0.69%"
"Dec 27, 2018","6,490","6,665","6,665","6,455","465.30K","-1.22%"
"Dec 26, 2018","6,570","6,590","6,640","6,535","493.40K","-0.98%"
"Dec 24, 2018","6,635","6,595","6,650","6,550","334.30K","0.61%"
"Dec 21, 2018","6,595","6,725","6,730","6,565","773.20K","-1.93%"
"Dec 20, 2018","6,725","6,870","6,895","6,720","437.30K","-1.61%"
"Dec 19, 2018","6,835","6,920","6,955","6,565","323.67K","-1.23%"
"Dec 18, 2018","6,920","6,975","7,030","6,885","412.37K","-1.35%"
"Dec 17, 2018","7,015","6,955","7,030","6,930","716.67K","0.14%"
"Dec 14, 2018","7,005","7,075","7,080","7,005","510.56K","-1.06%"
"Dec 13, 2018","7,080","6,965","7,090","6,965","417.78K","1.00%"
"Dec 12, 2018","7,010","6,990","7,010","6,940","348.24K","1.15%"
"Dec 11, 2018","6,930","6,915","6,940","6,895","295.19K","0.22%"
"Dec 10, 2018","6,915","6,895","6,935","6,855","489.67K","-0.29%"
"Dec 07, 2018","6,935","6,990","7,000","6,925","406.12K","0.00%"
"Dec 06, 2018","6,935","7,065","7,085","6,935","314.00K","-2.12%"
"Dec 05, 2018","7,085","6,980","7,125","6,945","561.48K","0.14%"
"Dec 04, 2018","7,075","7,065","7,120","7,060","445.75K","-0.21%"
"Dec 03, 2018","7,090","6,995","7,105","6,970","492.80K","2.90%"
"Nov 30, 2018","6,890","6,900","6,900","6,820","451.97K","0.07%"
"Nov 29, 2018","6,885","6,995","7,025","6,870","403.08K","-0.65%"
"Nov 28, 2018","6,930","6,880","6,930","6,850","363.75K","1.02%"
"Nov 27, 2018","6,860","6,930","6,940","6,850","321.02K","-0.22%"
"Nov 26, 2018","6,875","6,975","6,975","6,875","387.95K","-1.01%"
"Nov 23, 2018","6,945","7,075","7,075","6,910","179.30K","-1.77%"
"Nov 22, 2018","7,070","7,095","7,105","7,020","317.98K","0.14%"
"Nov 21, 2018","7,060","7,025","7,070","6,975","334.61K","0.07%"
"Nov 20, 2018","7,055","7,170","7,170","7,050","352.54K","-1.60%"
"Nov 19, 2018","7,170","7,130","7,190","7,130","467.73K","0.56%"
"Nov 16, 2018","7,130","7,160","7,195","7,105","424.31K","0.35%"
"Nov 15, 2018","7,105","7,055","7,105","7,020","415.85K","0.78%"
"Nov 14, 2018","7,050","7,070","7,105","7,035","400.82K","-0.28%"
"Nov 13, 2018","7,070","6,870","7,105","6,870","646.47K","0.28%"
"Nov 12, 2018","7,050","6,930","7,050","6,905","596.50K","1.73%"
"Nov 09, 2018","6,930","7,075","7,075","6,930","119.37K","-1.28%"
"Nov 08, 2018","7,020","7,115","7,160","7,015","213.21K","-0.57%"
"Nov 07, 2018","7,060","7,090","7,155","7,040","159.72K","-0.35%"
"Nov 06, 2018","7,085","7,170","7,215","7,060","93.37K","-1.19%"
"Nov 05, 2018","7,170","7,180","7,195","7,140","237.30K","-0.83%"
"Nov 02, 2018","7,230","7,205","7,230","7,075","443.94K","3.43%"
"Nov 01, 2018","6,990","7,000","7,100","6,960","149.47K","0.43%"
"Oct 31, 2018","6,960","6,920","6,980","6,870","256.11K","0.72%"
"Oct 30, 2018","6,910","6,810","6,910","6,700","515.33K","1.54%"
"Oct 29, 2018","6,805","6,955","7,040","6,760","394.33K","-2.51%"
"Oct 26, 2018","6,980","7,030","7,090","6,920","235.53K","-0.64%"
"Oct 25, 2018","7,025","6,850","7,025","6,850","255.70K","0.07%"
"Oct 24, 2018","7,020","7,035","7,125","6,970","228.15K","0.21%"
"Oct 23, 2018","7,005","7,175","7,195","6,990","305.67K","-2.30%"
"Oct 22, 2018","7,170","6,905","7,220","6,845","462.81K","3.61%"
"Oct 19, 2018","6,920","6,715","6,920","6,675","380.10K","2.52%"
"Oct 18, 2018","6,750","6,900","6,915","6,750","333.11K","-1.82%"
"Oct 17, 2018","6,875","6,870","6,940","6,785","320.46K","0.36%"
"Oct 16, 2018","6,850","6,955","7,000","6,850","188.01K","-1.51%"
"Oct 15, 2018","6,955","7,045","7,045","6,945","233.51K","-0.86%"
"Oct 12, 2018","7,015","7,000","7,155","6,880","385.23K","0.00%"
"Oct 11, 2018","7,015","6,925","7,195","6,925","398.73K","-3.37%"
"Oct 10, 2018","7,260","7,350","7,370","7,210","187.10K","-1.22%"
"Oct 08, 2018","7,350","7,295","7,450","7,295","491.71K","0.82%"
"Oct 07, 2018","7,290","7,290","7,290","7,290","-","0.00%"
"Oct 05, 2018","7,290","7,275","7,330","7,240","234.34K","-0.55%"
"Oct 04, 2018","7,330","7,445","7,535","7,330","136.47K","-1.54%"
"Oct 02, 2018","7,445","7,555","7,560","7,425","547.71K","-1.13%"
"Oct 01, 2018","7,530","7,505","7,555","7,445","453.26K","0.33%"
"Sep 28, 2018","7,505","7,525","7,545","7,445","374.36K","-0.27%"
"Sep 27, 2018","7,525","7,565","7,570","7,460","415.63K","-0.46%"
"Sep 21, 2018","7,560","7,370","7,560","7,345","249.81K","2.58%"
"Sep 20, 2018","7,370","7,350","7,405","7,340","181.73K","0.27%"
"Sep 19, 2018","7,350","7,240","7,355","7,230","595.33K","1.31%"
"Sep 18, 2018","7,255","7,120","7,255","7,050","157.28K","1.97%"
"Sep 17, 2018","7,115","7,190","7,190","7,085","824.30K","-1.25%"
"Sep 14, 2018","7,205","7,200","7,270","7,160","583.02K","0.63%"
"Sep 13, 2018","7,160","7,175","7,200","7,105","498.74K","0.21%"
"Sep 12, 2018","7,145","7,150","7,200","7,110","274.02K","0.07%"
"Sep 11, 2018","7,140","7,210","7,250","7,120","121.38K","-1.24%"
"Sep 10, 2018","7,230","7,300","7,335","7,210","76.24K","-0.75%"
"Sep 07, 2018","7,285","7,290","7,395","7,240","484.04K","-0.07%"
"Sep 06, 2018","7,290","7,375","7,375","7,265","90.21K","-1.22%"
"Sep 05, 2018","7,380","7,445","7,470","7,380","89.05K","-0.87%"
"Sep 04, 2018","7,445","7,365","7,460","7,280","220.86K","1.57%"
"Sep 03, 2018","7,330","7,490","7,490","7,280","99.17K","-1.21%"
"Aug 31, 2018","7,420","7,425","7,430","7,310","52.60K","-0.07%"
"Aug 30, 2018","7,425","7,500","7,505","7,370","248.79K","-0.74%"
"Aug 29, 2018","7,480","7,530","7,550","7,460","373.29K","-0.66%"
"Aug 28, 2018","7,530","7,570","7,605","7,500","531.53K","-0.53%"
"Aug 27, 2018","7,570","7,410","7,570","7,355","163.77K","2.99%"
"Aug 24, 2018","7,350","7,380","7,385","7,280","99.36K","-0.47%"
"Aug 23, 2018","7,385","7,350","7,390","7,295","98.29K","0.48%"
"Aug 22, 2018","7,350","7,400","7,400","7,310","111.91K","-0.47%"
"Aug 21, 2018","7,385","7,215","7,405","7,190","131.57K","2.78%"
"Aug 20, 2018","7,185","7,205","7,210","7,100","127.38K","-0.21%"
"Aug 19, 2018","7,200","7,200","7,200","7,200","-","0.00%"
"Aug 17, 2018","7,200","7,400","7,400","7,155","154.80K","-1.37%"
"Aug 16, 2018","7,300","7,475","7,475","7,165","175.68K","-2.34%"
"Aug 14, 2018","7,475","7,570","7,585","7,465","74.99K","-0.86%"
"Aug 13, 2018","7,540","7,565","7,565","7,455","35.53K","-0.07%"
"Aug 10, 2018","7,545","7,525","7,610","7,480","100.66K","0.13%"
"Aug 09, 2018","7,535","7,360","7,555","7,350","78.46K","2.38%"
"Aug 08, 2018","7,360","7,450","7,500","7,360","149.04K","-0.54%"
"Aug 07, 2018","7,400","7,265","7,430","7,260","89.17K","1.44%"
"Aug 06, 2018","7,295","7,340","7,440","7,295","167.43K","-1.75%"
"Aug 03, 2018","7,425","7,475","7,530","7,350","145.07K","-1.00%"
"Aug 02, 2018","7,500","7,615","7,680","7,400","588.42K","-2.53%"
"Aug 01, 2018","7,695","7,775","7,855","7,695","123.88K","-1.03%"
"Jul 31, 2018","7,775","7,745","7,800","7,730","328.05K","0.39%"
"Jul 30, 2018","7,745","7,845","7,845","7,725","90.84K","-0.96%"
"Jul 27, 2018","7,820","7,925","7,935","7,770","97.31K","-1.01%"
"Jul 26, 2018","7,900","7,990","8,000","7,855","487.87K","-1.13%"
"Jul 25, 2018","7,990","8,010","8,010","7,935","154.71K","0.25%"
"Jul 24, 2018","7,970","7,860","7,985","7,850","94.94K","1.66%"
"Jul 23, 2018","7,840","7,800","7,860","7,750","64.47K","0.26%"
"Jul 20, 2018","7,820","7,785","7,820","7,605","66.61K","0.97%"
"Jul 19, 2018","7,745","7,805","7,820","7,700","66.90K","-0.32%"
"Jul 18, 2018","7,770","7,770","7,820","7,735","40.64K","0.00%"
"Jul 17, 2018","7,770","7,855","7,865","7,720","50.71K","-0.96%"
"Jul 16, 2018","7,845","7,940","7,940","7,790","34.90K","-0.82%"
"Jul 13, 2018","7,910","7,880","7,920","7,845","107.74K","0.76%"
"Jul 12, 2018","7,850","7,615","7,850","7,610","35.60K","3.36%"
"Jul 11, 2018","7,595","7,700","7,705","7,555","326.81K","-2.13%"
"Jul 10, 2018","7,760","7,700","7,850","7,700","142.12K","1.11%"
"Jul 09, 2018","7,675","7,550","7,695","7,475","877.57K","1.59%"
"Jul 06, 2018","7,555","7,550","7,595","7,380","74.04K","0.87%"
"Jul 05, 2018","7,490","7,550","7,580","7,425","1.20M","-0.66%"
"Jul 04, 2018","7,540","7,530","7,590","7,515","53.17K","0.33%"
"Jul 03, 2018","7,515","7,670","7,670","7,365","2.30M","-1.70%"
"Jul 02, 2018","7,645","7,850","7,850","7,645","72.65K","-2.43%"
"Jun 29, 2018","7,835","7,775","7,835","7,690","203.97K","1.36%"
"Jun 28, 2018","7,730","7,825","7,895","7,700","727.52K","-1.21%"
"Jun 27, 2018","7,825","8,045","8,050","7,800","321.30K","-2.31%"
"Jun 26, 2018","8,010","8,180","8,180","7,665","416.08K","-1.66%"
"Jun 25, 2018","8,145","8,205","8,265","8,100","439.20K","-0.49%"
"Jun 22, 2018","8,185","8,180","8,230","8,110","231.55K","-0.30%"
"Jun 21, 2018","8,210","8,285","8,375","8,210","322.51K","-0.79%"
"Jun 20, 2018","8,275","8,280","8,330","8,200","626.26K","-0.06%"
"Jun 19, 2018","8,280","8,520","8,535","8,280","297.61K","-2.93%"
"Jun 18, 2018","8,530","8,530","8,545","8,500","255.83K","0.00%"
"Jun 17, 2018","8,530","8,530","8,530","8,530","-","0.00%"
"Jun 15, 2018","8,530","8,515","8,535","8,460","209.89K","0.18%"
"Jun 14, 2018","8,515","8,510","8,570","8,500","674.77K","-0.47%"
"Jun 12, 2018","8,555","8,495","8,560","8,480","441.60K","1.00%"
"Jun 11, 2018","8,470","8,485","8,495","8,415","354.70K","-0.12%"
"Jun 08, 2018","8,480","8,575","8,595","8,480","304.66K","-1.11%"
"Jun 07, 2018","8,575","8,565","8,615","8,555","321.33K","0.06%"
"Jun 05, 2018","8,570","8,520","8,575","8,485","467.09K","0.76%"
"Jun 04, 2018","8,505","8,405","8,510","8,400","322.08K","1.01%"
"Jun 01, 2018","8,420","8,490","8,515","8,315","413.40K","-0.82%"
"May 31, 2018","8,490","8,455","8,540","8,405","374.93K","0.41%"
"May 30, 2018","8,455","8,560","8,560","8,365","522.19K","-1.05%"
"May 29, 2018","8,545","8,630","8,630","8,510","426.98K","-0.75%"
"May 28, 2018","8,610","8,610","8,630","8,535","340.20K","0.00%"
"May 25, 2018","8,610","8,680","8,710","8,575","390.88K","-0.81%"
"May 24, 2018","8,680","8,740","8,740","8,645","635.02K","-0.69%"
"May 23, 2018","8,740","8,875","8,875","8,705","460.41K","-1.52%"
"May 21, 2018","8,875","8,770","8,920","8,760","307.95K","1.31%"
"May 18, 2018","8,760","8,750","8,760","8,660","438.08K","0.40%"
"May 17, 2018","8,725","8,740","8,800","8,715","554.42K","-0.46%"
"May 16, 2018","8,765","8,785","8,815","8,740","513.34K","-0.23%"
"May 15, 2018","8,785","8,785","8,825","8,745","524.79K","0.06%"
"May 14, 2018","8,780","8,715","8,780","8,700","358.21K","1.04%"
"May 11, 2018","8,690","8,720","8,755","8,690","460.61K","-0.29%"
"May 10, 2018","8,715","8,780","8,780","8,680","698.76K","-0.17%"
"May 09, 2018","8,730","8,670","8,760","8,670","658.36K","0.69%"
"May 08, 2018","8,670","8,565","8,705","8,535","495.95K","1.88%"
"May 04, 2018","8,510","8,420","8,540","8,420","371.10K","-0.29%"
"May 03, 2018","8,535","8,475","8,535","8,415","397.59K","0.71%"
"May 02, 2018","8,475","8,415","8,595","8,415","526.97K","-0.24%"
"Apr 30, 2018","8,495","8,505","8,535","8,475","433.14K","-0.06%"
"Apr 27, 2018","8,500","8,590","8,615","8,430","439.27K","-0.64%"
"Apr 26, 2018","8,555","8,670","8,695","8,555","370.30K","-1.10%"
"Apr 25, 2018","8,650","8,590","8,690","8,585","557.11K","0.35%"
"Apr 24, 2018","8,620","8,500","8,690","8,490","1.43M","1.59%"
"Apr 23, 2018","8,485","8,530","8,575","8,485","452.96K","-0.53%"
"Apr 20, 2018","8,530","8,585","8,605","8,485","991.40K","-0.70%"
"Apr 19, 2018","8,590","8,515","8,605","8,505","505.53K","1.12%"
"Apr 18, 2018","8,495","8,700","8,700","8,440","919.53K","-1.22%"
"Apr 17, 2018","8,600","8,705","8,760","8,580","847.83K","-1.09%"
"Apr 16, 2018","8,695","8,795","8,850","8,655","900.91K","-1.81%"
"Apr 13, 2018","8,855","8,880","8,940","8,850","798.15K","-0.23%"
"Apr 12, 2018","8,875","8,880","8,890","8,850","1.14M","-0.06%"
"Apr 11, 2018","8,880","8,775","8,910","8,775","923.99K","1.78%"
"Apr 10, 2018","8,725","8,845","8,845","8,650","1.24M","-0.23%"
"Apr 09, 2018","8,745","8,630","8,755","8,600","1.16M","0.92%"
"Apr 08, 2018","8,665","8,665","8,665","8,665","-","0.00%"
"Apr 06, 2018","8,665","8,655","8,680","8,630","944.07K","0.06%"
"Apr 05, 2018","8,660","8,655","8,700","8,650","872.41K","0.52%"
"Apr 04, 2018","8,615","8,685","8,690","8,610","1.09M","-0.35%"
"Apr 03, 2018","8,645","8,745","8,760","8,600","1.35M","-1.37%"
"Apr 02, 2018","8,765","8,845","8,870","8,735","847.42K","-0.90%"
"Mar 30, 2018","8,845","8,800","8,925","8,800","1.27M","0.91%"
"Mar 29, 2018","8,765","8,745","8,795","8,590","1.52M","0.23%"
"Mar 28, 2018","8,745","8,885","8,885","8,685","1.82M","-1.63%"
"Mar 27, 2018","8,890","8,850","8,970","8,850","1.62M","1.20%"
"Mar 26, 2018","8,785","8,600","8,795","8,600","1.41M","0.98%"
"Mar 23, 2018","8,700","8,940","8,950","8,665","1.90M","-4.40%"
"Mar 22, 2018","9,100","9,190","9,220","9,055","1.73M","-1.25%"
"Mar 21, 2018","9,215","9,190","9,240","9,180","1.21M","0.33%"
"Mar 20, 2018","9,185","9,175","9,195","9,120","1.61M","-0.22%"
"Mar 19, 2018","9,205","9,175","9,215","9,105","1.12M","0.33%"
"Mar 16, 2018","9,175","9,210","9,250","9,175","1.24M","-0.27%"
