"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 10, 2019","128,555","128,745","128,745","128,450","2.06K","-0.15%"
"Sep 09, 2019","128,745","128,535","128,805","128,535","13.19K","0.17%"
"Sep 06, 2019","128,530","128,405","128,530","128,015","6.23K","-0.03%"
"Sep 05, 2019","128,570","128,700","129,085","128,450","39.52K","-0.21%"
"Sep 04, 2019","128,840","129,320","129,340","128,795","13.94K","-0.10%"
"Sep 03, 2019","128,970","129,215","129,215","128,840","12.18K","0.09%"
"Sep 02, 2019","128,850","129,565","129,570","128,790","10.64K","-0.54%"
"Aug 30, 2019","129,555","129,985","129,985","129,470","30.32K","-0.22%"
"Aug 29, 2019","129,845","129,860","129,900","129,600","3.96K","0.10%"
"Aug 28, 2019","129,720","130,180","130,180","129,440","3.07K","-0.21%"
"Aug 27, 2019","129,990","130,220","130,220","129,650","17.73K","-0.26%"
"Aug 26, 2019","130,330","130,460","130,520","130,170","50.32K","0.66%"
"Aug 23, 2019","129,470","129,665","129,845","129,310","3.29K","-0.22%"
"Aug 22, 2019","129,755","129,590","129,775","129,490","2.17K","0.13%"
"Aug 21, 2019","129,585","130,430","130,430","129,585","7.65K","-0.53%"
"Aug 20, 2019","130,270","130,370","130,420","130,200","3.36K","-0.13%"
"Aug 19, 2019","130,445","130,485","130,485","130,360","1.91K","-0.03%"
"Aug 16, 2019","130,485","130,360","130,850","130,360","24.15K","0.43%"
"Aug 14, 2019","129,920","129,845","129,955","129,720","2.34K","0.06%"
"Aug 13, 2019","129,845","129,675","129,845","129,575","22.39K","0.37%"
"Aug 12, 2019","129,365","129,265","129,420","129,265","3.98K","0.05%"
"Aug 09, 2019","129,300","129,550","129,555","129,300","2.98K","-0.19%"
"Aug 08, 2019","129,545","129,655","129,655","129,445","5.72K","-0.08%"
"Aug 07, 2019","129,655","129,685","129,790","129,565","8.11K","-0.02%"
"Aug 06, 2019","129,685","130,855","130,855","129,240","17.18K","0.10%"
"Aug 05, 2019","129,555","128,680","129,555","128,680","30.35K","0.81%"
"Aug 02, 2019","128,515","128,415","128,745","127,995","27.47K","0.34%"
"Aug 01, 2019","128,085","128,370","128,370","128,045","3.57K","-0.07%"
"Jul 31, 2019","128,175","128,025","128,175","127,950","7.35K","0.09%"
"Jul 30, 2019","128,055","127,890","128,105","127,855","29.66K","0.04%"
"Jul 29, 2019","128,005","127,695","128,005","127,695","6.28K","0.12%"
"Jul 26, 2019","127,855","127,990","127,990","127,720","2.95K","0.09%"
"Jul 25, 2019","127,735","127,675","127,755","127,510","1.92K","0.24%"
"Jul 24, 2019","127,430","127,335","127,430","127,220","0.94K","0.02%"
"Jul 23, 2019","127,410","127,540","127,540","127,325","5.70K","0.01%"
"Jul 22, 2019","127,400","127,400","127,485","127,350","1.27K","-0.08%"
"Jul 19, 2019","127,500","127,310","127,535","127,285","2.05K","0.19%"
"Jul 18, 2019","127,255","126,635","127,255","126,625","12.07K","0.58%"
"Jul 17, 2019","126,515","126,315","126,515","126,300","1.29K","0.22%"
"Jul 16, 2019","126,240","126,140","126,425","126,140","3.69K","0.05%"
"Jul 15, 2019","126,180","126,350","126,395","126,145","5.40K","-0.06%"
"Jul 12, 2019","126,250","126,485","126,485","126,100","4.46K","-0.20%"
"Jul 11, 2019","126,505","126,605","126,725","126,320","42.96K","0.08%"
"Jul 10, 2019","126,405","126,615","126,615","126,350","4.33K","-0.14%"
"Jul 09, 2019","126,585","126,665","126,710","126,410","6.11K","0.02%"
"Jul 08, 2019","126,565","126,485","126,565","126,185","10.09K","-0.08%"
"Jul 05, 2019","126,660","126,650","126,885","126,600","11.29K","0.01%"
"Jul 04, 2019","126,650","126,380","126,685","126,380","2.16K","0.14%"
"Jul 03, 2019","126,475","126,290","126,530","126,290","39.55K","0.40%"
"Jul 02, 2019","125,975","125,840","126,060","125,780","3.97K","0.06%"
"Jul 01, 2019","125,895","125,660","126,015","125,660","24.70K","-0.04%"
"Jun 28, 2019","125,940","125,920","126,000","125,765","3.72K","0.16%"
"Jun 27, 2019","125,745","125,700","125,780","125,645","19.88K","0.01%"
"Jun 26, 2019","125,735","125,990","125,990","125,685","12.88K","-0.20%"
"Jun 25, 2019","125,990","126,135","126,455","125,990","7.51K","-0.23%"
"Jun 24, 2019","126,280","126,130","126,330","126,010","1.91K","0.05%"
"Jun 21, 2019","126,215","126,305","126,345","126,200","3.28K","-0.10%"
"Jun 20, 2019","126,345","125,910","126,520","125,910","33.29K","0.41%"
"Jun 19, 2019","125,835","125,645","125,890","125,640","13.87K","0.15%"
"Jun 18, 2019","125,645","125,640","125,900","125,555","15.18K","0.00%"
"Jun 17, 2019","125,645","125,810","125,810","125,570","3.03K","-0.13%"
"Jun 14, 2019","125,810","125,535","125,880","125,455","12.83K","0.08%"
"Jun 13, 2019","125,705","125,530","125,905","125,530","6.34K","0.02%"
"Jun 12, 2019","125,685","125,055","125,800","125,055","36.08K","0.59%"
"Jun 11, 2019","124,950","125,090","125,175","124,930","3.83K","-0.22%"
"Jun 10, 2019","125,220","125,410","125,410","125,195","4.12K","-0.15%"
"Jun 07, 2019","125,410","125,275","125,455","125,205","5.09K","-0.04%"
"Jun 05, 2019","125,460","125,095","125,460","124,880","6.86K","0.29%"
"Jun 04, 2019","125,095","124,995","125,150","124,980","5.77K","0.08%"
"Jun 03, 2019","124,995","125,075","125,150","124,945","4.70K","-0.06%"
"May 31, 2019","125,075","124,500","125,150","124,500","14.48K","0.46%"
"May 30, 2019","124,500","124,430","124,500","124,300","5.86K","0.06%"
"May 29, 2019","124,430","124,005","124,430","124,005","24.92K","0.43%"
"May 28, 2019","123,900","123,855","124,010","123,700","2.85K","0.04%"
"May 27, 2019","123,850","124,000","124,000","123,805","3.31K","-0.12%"
"May 24, 2019","123,995","123,870","124,040","123,870","17.87K","0.18%"
"May 23, 2019","123,770","123,710","123,880","123,635","5.34K","0.21%"
"May 22, 2019","123,515","123,550","123,585","123,445","71.53K","-0.02%"
"May 21, 2019","123,535","123,520","123,565","123,280","1.44K","0.15%"
"May 20, 2019","123,345","123,600","123,600","123,215","18.36K","-0.21%"
"May 17, 2019","123,610","123,745","123,745","123,375","1.73K","0.04%"
"May 16, 2019","123,565","123,185","123,565","123,185","13.59K","0.31%"
"May 15, 2019","123,185","123,275","123,275","123,115","3.80K","0.07%"
"May 14, 2019","123,095","123,225","123,225","123,020","2.88K","0.04%"
"May 13, 2019","123,045","123,030","123,185","123,030","5.73K","-0.04%"
"May 10, 2019","123,095","123,100","123,245","123,025","8.81K","-0.04%"
"May 09, 2019","123,150","122,965","123,160","122,965","48.35K","0.15%"
"May 08, 2019","122,970","123,020","123,090","122,950","55.84K","0.04%"
"May 07, 2019","122,920","122,495","123,260","122,495","74.48K","0.11%"
"May 03, 2019","122,780","122,925","122,985","122,630","5.18K","-0.12%"
"May 02, 2019","122,925","123,295","123,295","122,920","3.75K","-0.30%"
"Apr 30, 2019","123,295","123,010","123,295","122,965","10.18K","0.15%"
"Apr 29, 2019","123,105","122,975","123,120","122,940","2.83K","0.11%"
"Apr 26, 2019","122,975","123,160","123,160","122,895","1.80K","-0.05%"
"Apr 25, 2019","123,040","122,595","123,290","122,595","99.30K","0.39%"
"Apr 24, 2019","122,565","122,495","122,675","122,420","81.94K","0.07%"
"Apr 23, 2019","122,485","122,520","122,615","122,340","80.50K","0.12%"
"Apr 22, 2019","122,340","122,610","122,625","122,275","59.01K","-0.29%"
"Apr 19, 2019","122,700","122,790","122,825","122,590","83.71K","-0.05%"
"Apr 18, 2019","122,760","122,260","122,945","122,190","217.36K","0.47%"
"Apr 17, 2019","122,180","122,300","122,300","122,065","55.89K","-0.16%"
"Apr 16, 2019","122,380","122,410","122,580","122,380","72.23K","-0.06%"
"Apr 15, 2019","122,455","122,815","122,815","122,390","63.00K","-0.32%"
"Apr 12, 2019","122,850","122,900","122,905","122,750","4.03K","-0.07%"
"Apr 11, 2019","122,930","122,905","123,115","122,905","3.38K","0.02%"
"Apr 10, 2019","122,905","122,880","122,950","122,880","64.41K","0.02%"
"Apr 09, 2019","122,875","122,855","122,935","122,760","74.00K","-0.10%"
"Apr 08, 2019","123,000","122,650","123,000","122,640","82.63K","0.28%"
"Apr 05, 2019","122,660","122,830","122,830","122,625","61.31K","-0.15%"
"Apr 04, 2019","122,850","122,735","122,855","122,540","71.00K","0.07%"
"Apr 03, 2019","122,765","123,060","123,060","122,630","23.82K","-0.17%"
"Apr 02, 2019","122,970","122,875","123,010","122,565","1.69K","0.03%"
"Apr 01, 2019","122,930","123,155","123,165","122,930","1.99K","-0.31%"
"Mar 29, 2019","123,310","123,370","123,370","123,200","3.42K","-0.04%"
"Mar 28, 2019","123,360","123,040","123,365","123,005","21.90K","0.36%"
"Mar 27, 2019","122,915","122,485","122,915","122,485","13.38K","0.47%"
"Mar 26, 2019","122,345","122,480","122,605","122,340","10.24K","-0.18%"
"Mar 25, 2019","122,570","122,120","122,615","122,100","40.38K","0.38%"
"Mar 22, 2019","122,110","122,005","122,130","122,005","13.62K","0.09%"
"Mar 21, 2019","122,005","121,515","122,050","121,515","21.79K","0.32%"
"Mar 20, 2019","121,610","121,590","121,695","121,490","4.59K","0.01%"
"Mar 19, 2019","121,600","121,405","121,600","121,395","0.45K","0.15%"
"Mar 18, 2019","121,415","121,440","121,530","121,360","1.48K","-0.07%"
"Mar 15, 2019","121,500","121,610","121,610","121,390","1.68K","-0.10%"
"Mar 14, 2019","121,620","121,675","121,730","121,565","1.30K","-0.07%"
"Mar 13, 2019","121,705","121,795","121,795","121,655","10.30K","0.25%"
"Mar 12, 2019","121,400","121,450","121,470","121,360","0.04K","-0.09%"
"Mar 11, 2019","121,505","121,550","121,615","121,480","1.16K","-0.07%"
"Mar 08, 2019","121,585","121,495","121,595","121,420","11.51K","0.22%"
"Mar 07, 2019","121,320","121,195","121,345","121,195","0.28K","0.19%"
"Mar 06, 2019","121,090","121,040","121,090","121,010","0.37K","0.09%"
"Mar 05, 2019","120,980","121,045","121,130","120,980","8.53K","-0.03%"
"Mar 04, 2019","121,020","121,400","121,400","120,980","1.73K","-0.31%"
"Feb 28, 2019","121,395","121,295","121,395","121,185","1.02K","0.05%"
"Feb 27, 2019","121,335","121,400","121,400","121,275","0.19K","0.17%"
"Feb 26, 2019","121,125","121,095","121,200","121,070","0.61K","-0.02%"
"Feb 25, 2019","121,150","121,135","121,285","121,135","2.01K","0.00%"
"Feb 22, 2019","121,150","121,100","121,205","121,055","0.18K","0.02%"
"Feb 21, 2019","121,120","121,275","121,420","121,035","0.76K","-0.13%"
"Feb 20, 2019","121,275","121,175","121,375","121,175","0.37K","-0.02%"
"Feb 19, 2019","121,295","121,280","121,295","121,185","0.36K","-0.04%"
"Feb 18, 2019","121,340","121,550","121,550","121,260","0.56K","-0.16%"
"Feb 15, 2019","121,540","121,315","121,625","121,315","0.58K","0.20%"
"Feb 14, 2019","121,295","121,380","121,380","121,200","0.77K","0.05%"
"Feb 13, 2019","121,230","121,295","121,410","121,205","0.43K","-0.12%"
"Feb 12, 2019","121,370","121,590","121,620","121,320","0.79K","-0.18%"
"Feb 11, 2019","121,590","121,380","121,630","121,380","0.92K","0.15%"
"Feb 08, 2019","121,405","121,370","121,515","121,340","0.46K","0.18%"
"Feb 07, 2019","121,190","121,255","121,325","121,100","12.70K","0.02%"
"Feb 01, 2019","121,160","120,840","121,225","120,840","3.77K","0.26%"
"Jan 31, 2019","120,840","120,845","120,980","120,700","3.37K","0.24%"
"Jan 30, 2019","120,545","120,725","120,750","120,545","2.73K","-0.15%"
"Jan 29, 2019","120,730","120,810","120,870","120,730","0.37K","-0.12%"
"Jan 28, 2019","120,870","120,950","120,960","120,785","1.76K","-0.11%"
"Jan 25, 2019","121,005","121,125","121,240","121,005","1.44K","-0.16%"
"Jan 24, 2019","121,195","121,235","121,235","121,100","1.38K","0.06%"
"Jan 23, 2019","121,125","121,105","121,125","121,010","0.39K","0.11%"
"Jan 22, 2019","120,990","120,765","120,990","120,710","3.85K","0.11%"
"Jan 21, 2019","120,855","120,860","120,945","120,800","3.90K","-0.10%"
"Jan 18, 2019","120,980","121,110","121,110","120,980","3.17K","-0.25%"
"Jan 17, 2019","121,285","121,275","121,305","121,180","1.39K","0.02%"
"Jan 16, 2019","121,265","121,420","121,460","121,195","4.79K","-0.05%"
"Jan 15, 2019","121,330","121,240","121,330","121,150","3.00K","0.17%"
"Jan 14, 2019","121,130","120,985","121,130","120,775","1.68K","0.08%"
"Jan 11, 2019","121,035","121,215","121,215","121,035","2.46K","-0.14%"
"Jan 10, 2019","121,205","121,040","121,240","120,990","2.22K","0.31%"
"Jan 09, 2019","120,830","120,810","120,890","120,630","3.08K","-0.14%"
"Jan 08, 2019","121,005","121,070","121,190","120,900","3.05K","-0.12%"
"Jan 07, 2019","121,155","121,655","121,655","120,865","4.90K","0.04%"
"Jan 04, 2019","121,105","121,435","121,560","120,980","2.73K","-0.24%"
"Jan 03, 2019","121,395","121,370","121,640","121,370","6.87K","0.03%"
"Jan 02, 2019","121,355","121,370","121,730","121,200","1.76K","-0.01%"
"Dec 28, 2018","121,370","121,435","121,455","121,325","4.39K","-0.01%"
"Dec 27, 2018","121,385","121,910","121,910","121,115","2.98K","-1.82%"
"Dec 26, 2018","123,630","123,905","123,980","123,600","4.82K","0.15%"
"Dec 24, 2018","123,450","123,675","123,675","123,430","1.98K","-0.18%"
"Dec 21, 2018","123,675","123,945","123,945","123,670","1.04K","-0.33%"
"Dec 20, 2018","124,080","124,165","124,245","123,965","1.55K","0.14%"
"Dec 19, 2018","123,910","123,565","124,040","123,565","0.54K","0.40%"
"Dec 18, 2018","123,415","123,310","123,550","123,310","1.96K","0.03%"
"Dec 17, 2018","123,375","123,250","123,440","123,195","1.40K","0.15%"
"Dec 14, 2018","123,190","123,130","123,260","123,130","0.62K","0.11%"
"Dec 13, 2018","123,055","123,200","123,200","123,025","1.39K","-0.10%"
"Dec 12, 2018","123,175","123,300","123,300","123,085","0.50K","-0.19%"
"Dec 11, 2018","123,405","123,495","123,495","123,400","0.64K","-0.06%"
"Dec 10, 2018","123,480","122,915","123,550","122,915","0.84K","0.02%"
"Dec 07, 2018","123,455","123,505","123,535","123,355","1.37K","-0.04%"
"Dec 06, 2018","123,500","122,990","123,500","122,955","1.07K","0.62%"
"Dec 05, 2018","122,745","122,665","122,790","122,550","2.73K","0.29%"
"Dec 04, 2018","122,395","122,285","122,490","122,155","3.82K","0.25%"
"Dec 03, 2018","122,095","122,310","122,310","122,025","1.64K","-0.18%"
"Nov 30, 2018","122,310","122,210","122,510","122,130","1.54K","0.15%"
"Nov 29, 2018","122,130","121,965","122,230","121,930","1.52K","0.27%"
"Nov 28, 2018","121,800","122,315","122,315","121,665","0.91K","-0.01%"
"Nov 27, 2018","121,810","121,290","121,810","121,290","0.28K","0.10%"
"Nov 26, 2018","121,685","121,295","121,685","121,295","0.54K","0.09%"
"Nov 23, 2018","121,580","121,290","121,705","121,290","0.52K","0.24%"
"Nov 22, 2018","121,290","121,285","121,345","121,285","0.28K","0.07%"
"Nov 21, 2018","121,210","121,310","121,350","121,180","0.80K","-0.08%"
"Nov 20, 2018","121,310","121,385","121,455","121,225","0.33K","-0.04%"
"Nov 19, 2018","121,360","121,045","121,360","121,045","1.49K","0.26%"
"Nov 16, 2018","121,045","121,010","121,045","120,950","1.85K","0.03%"
"Nov 15, 2018","121,010","121,150","121,280","121,010","0.17K","-0.25%"
"Nov 14, 2018","121,310","121,175","121,335","121,175","0.18K","0.19%"
"Nov 13, 2018","121,080","121,650","121,650","121,070","0.45K","-0.10%"
"Nov 12, 2018","121,200","121,025","121,200","121,015","0.81K","0.26%"
"Nov 09, 2018","120,880","120,890","120,930","120,800","0.34K","0.14%"
"Nov 08, 2018","120,710","120,520","120,710","120,510","1.71K","0.07%"
"Nov 07, 2018","120,630","120,255","120,675","120,255","0.19K","0.23%"
"Nov 06, 2018","120,350","120,390","120,445","120,275","5.67K","-0.02%"
"Nov 05, 2018","120,380","120,335","120,530","120,335","3.23K","0.02%"
"Nov 02, 2018","120,350","120,525","120,560","120,210","8.71K","-0.28%"
"Nov 01, 2018","120,685","120,655","120,715","120,435","3.38K","0.02%"
"Oct 31, 2018","120,655","121,040","121,040","120,620","3.66K","-0.34%"
"Oct 30, 2018","121,070","121,380","121,420","121,070","2.20K","-0.12%"
"Oct 29, 2018","121,220","121,115","121,220","120,650","0.86K","0.36%"
"Oct 26, 2018","120,785","120,515","120,785","120,415","0.76K","0.18%"
"Oct 25, 2018","120,565","120,345","120,565","120,320","3.87K","0.39%"
"Oct 24, 2018","120,100","119,870","120,100","119,870","0.67K","0.14%"
"Oct 23, 2018","119,935","119,870","120,100","119,690","0.23K","0.28%"
"Oct 22, 2018","119,595","119,775","119,935","119,595","1.45K","-0.18%"
"Oct 19, 2018","119,815","120,085","120,265","119,815","0.44K","-0.20%"
"Oct 18, 2018","120,060","119,545","120,060","119,545","0.46K","0.32%"
"Oct 17, 2018","119,675","119,810","119,810","119,340","0.11K","0.28%"
"Oct 16, 2018","119,340","119,130","119,340","119,130","4.06K","0.18%"
"Oct 15, 2018","119,130","119,055","119,170","119,055","1.72K","0.07%"
"Oct 12, 2018","119,045","119,330","119,330","119,040","0.21K","-0.16%"
"Oct 11, 2018","119,230","118,990","119,260","118,990","3.16K","0.36%"
"Oct 10, 2018","118,800","118,400","118,860","118,400","0.39K","0.29%"
"Oct 08, 2018","118,455","118,490","118,510","118,425","0.58K","-0.08%"
"Oct 05, 2018","118,545","118,500","118,615","118,435","0.31K","-0.13%"
"Oct 04, 2018","118,700","119,105","119,105","118,555","0.56K","-0.34%"
"Oct 02, 2018","119,105","119,145","119,190","119,045","0.30K","-0.13%"
"Oct 01, 2018","119,260","119,420","119,420","119,050","0.75K","-0.13%"
"Sep 28, 2018","119,420","119,245","119,550","119,140","0.85K","0.14%"
"Sep 27, 2018","119,255","118,960","119,255","118,690","0.34K","0.36%"
"Sep 21, 2018","118,825","118,625","118,825","118,570","0.45K","-0.02%"
"Sep 20, 2018","118,850","118,630","119,200","118,630","0.10K","-0.33%"
"Sep 19, 2018","119,240","119,235","119,360","119,160","3.44K","-0.04%"
"Sep 18, 2018","119,285","119,640","119,735","119,285","0.40K","-0.23%"
"Sep 17, 2018","119,565","119,660","119,660","119,530","0.51K","-0.20%"
"Sep 14, 2018","119,805","120,215","120,215","119,805","0.76K","-0.34%"
"Sep 13, 2018","120,215","120,115","120,285","119,900","13.97K","0.09%"
"Sep 12, 2018","120,105","120,165","120,280","120,085","2.22K","-0.04%"
"Sep 11, 2018","120,150","120,200","120,200","120,150","0.67K","-0.04%"
"Sep 10, 2018","120,200","119,965","120,200","119,965","0.06K","0.06%"
"Sep 07, 2018","120,130","120,800","120,800","120,055","0.41K","-0.22%"
"Sep 06, 2018","120,400","120,055","120,400","120,000","0.07K","0.42%"
"Sep 05, 2018","119,895","119,735","119,895","119,700","0.30K","0.09%"
"Sep 04, 2018","119,785","119,730","119,860","119,730","0.76K","0.07%"
"Sep 03, 2018","119,700","119,540","119,845","119,490","1.74K","0.17%"
"Aug 31, 2018","119,495","119,495","119,495","119,070","0.36K","0.28%"
"Aug 30, 2018","119,160","119,135","119,210","119,060","0.60K","-0.05%"
"Aug 29, 2018","119,225","119,140","119,225","119,140","0.13K","0.02%"
"Aug 28, 2018","119,205","119,040","119,205","118,980","0.50K","0.09%"
"Aug 27, 2018","119,095","118,920","119,095","118,920","0.40K","0.21%"
"Aug 24, 2018","118,840","118,820","118,970","118,790","0.13K","0.07%"
"Aug 23, 2018","118,755","118,915","118,915","118,755","0.86K","-0.16%"
"Aug 22, 2018","118,945","118,945","119,000","118,805","0.21K","0.00%"
"Aug 21, 2018","118,945","118,640","118,985","118,595","1.86K","0.38%"
"Aug 20, 2018","118,495","118,300","118,495","118,300","0.50K","0.13%"
"Aug 17, 2018","118,345","118,410","118,410","118,000","0.26K","0.34%"
"Aug 16, 2018","117,940","117,820","117,940","117,820","0.24K","0.28%"
"Aug 14, 2018","117,610","117,735","117,800","117,610","0.14K","-0.13%"
"Aug 13, 2018","117,765","117,665","117,840","117,665","0.09K","0.06%"
"Aug 10, 2018","117,700","117,525","117,700","117,525","0.05K","0.20%"
"Aug 09, 2018","117,460","117,195","117,460","117,195","0.15K","0.26%"
"Aug 08, 2018","117,150","117,040","117,150","117,025","0.24K","-0.04%"
"Aug 07, 2018","117,195","117,195","117,195","117,045","0.05K","0.19%"
"Aug 06, 2018","116,970","116,940","117,040","116,940","0.11K","-0.03%"
"Aug 03, 2018","117,000","116,935","117,000","116,800","0.32K","0.09%"
"Aug 02, 2018","116,895","116,775","116,920","116,760","0.25K","0.07%"
"Aug 01, 2018","116,810","116,645","117,110","116,645","0.48K","-0.29%"
"Jul 31, 2018","117,150","116,935","117,165","116,805","0.74K","0.16%"
"Jul 30, 2018","116,965","116,840","117,015","116,840","0.05K","0.00%"
"Jul 27, 2018","116,965","117,200","117,205","116,915","0.33K","-0.07%"
"Jul 26, 2018","117,050","117,050","117,050","116,950","0.96K","0.00%"
"Jul 25, 2018","117,050","116,910","117,050","116,900","0.25K","0.12%"
"Jul 24, 2018","116,910","117,025","117,025","116,860","0.12K","-0.33%"
"Jul 23, 2018","117,300","117,195","117,300","117,195","0.15K","-0.02%"
"Jul 20, 2018","117,320","117,205","117,320","117,205","0.14K","0.10%"
"Jul 19, 2018","117,200","117,220","117,220","117,200","0.10K","-0.02%"
"Jul 18, 2018","117,225","117,115","117,225","116,980","0.03K","0.09%"
"Jul 17, 2018","117,115","117,115","117,125","117,020","0.19K","-0.04%"
"Jul 16, 2018","117,160","117,250","117,250","116,910","0.60K","0.09%"
"Jul 13, 2018","117,050","117,050","117,170","117,035","0.14K","-0.14%"
"Jul 12, 2018","117,215","117,605","117,605","117,140","2.08K","0.04%"
"Jul 11, 2018","117,170","117,210","117,300","117,155","0.32K","0.21%"
"Jul 10, 2018","116,920","116,820","116,920","116,820","0.14K","0.06%"
"Jul 09, 2018","116,850","116,970","116,970","116,850","0.39K","-0.10%"
"Jul 06, 2018","116,970","117,205","117,205","116,895","0.25K","-0.13%"
"Jul 05, 2018","117,125","116,900","117,215","116,900","2.02K","0.17%"
"Jul 04, 2018","116,925","116,800","116,925","116,775","0.43K","0.08%"
"Jul 03, 2018","116,830","117,020","117,020","116,830","1.77K","-0.23%"
"Jul 02, 2018","117,105","116,850","117,105","116,820","1.39K","0.24%"
"Jun 29, 2018","116,820","116,810","116,900","116,690","2.75K","-0.07%"
"Jun 28, 2018","116,905","116,640","116,905","116,640","0.22K","0.24%"
"Jun 27, 2018","116,625","116,400","116,625","116,400","0.13K","0.26%"
"Jun 26, 2018","116,325","116,360","116,400","116,320","0.44K","0.01%"
"Jun 25, 2018","116,315","116,350","116,445","116,315","0.44K","-0.02%"
"Jun 22, 2018","116,340","116,355","116,420","116,340","0.21K","0.03%"
"Jun 21, 2018","116,300","116,085","116,300","116,085","0.07K","0.07%"
"Jun 20, 2018","116,215","116,100","116,225","116,055","0.16K","0.14%"
"Jun 19, 2018","116,055","115,900","116,055","115,845","0.45K","0.19%"
"Jun 18, 2018","115,840","115,580","115,875","115,580","4.27K","0.24%"
"Jun 15, 2018","115,565","115,330","115,585","115,330","0.02K","0.25%"
"Jun 14, 2018","115,275","115,125","115,275","115,090","0.04K","0.12%"
"Jun 12, 2018","115,135","114,945","115,315","114,945","0.21K","0.06%"
"Jun 11, 2018","115,070","115,055","115,110","115,005","0.21K","0.13%"
"Jun 08, 2018","114,915","114,970","114,970","114,910","0.59K","-0.03%"
"Jun 07, 2018","114,955","115,005","115,005","114,950","0.03K","-0.11%"
"Jun 05, 2018","115,080","115,215","115,215","114,880","0.22K","-0.10%"
"Jun 04, 2018","115,200","115,330","115,330","115,050","0.17K","-0.16%"
"Jun 01, 2018","115,380","115,405","115,480","115,380","0.26K","-0.03%"
"May 31, 2018","115,420","115,390","115,540","115,390","0.47K","-0.03%"
"May 30, 2018","115,455","115,645","115,835","115,455","0.44K","0.16%"
"May 29, 2018","115,275","115,110","115,310","115,110","0.40K","0.20%"
"May 28, 2018","115,045","115,315","115,315","115,035","0.09K","-0.09%"
"May 25, 2018","115,145","115,060","115,145","115,060","0.02K","0.09%"
"May 24, 2018","115,045","115,020","115,275","115,020","0.35K","0.30%"
"May 23, 2018","114,700","114,735","114,735","114,700","0.24K","0.15%"
"May 21, 2018","114,530","114,680","114,680","114,490","0.02K","0.17%"
"May 18, 2018","114,330","114,330","114,330","114,210","0.03K","-0.04%"
"May 17, 2018","114,375","114,385","114,385","114,175","0.13K","0.13%"
"May 16, 2018","114,230","113,990","114,230","113,275","0.44K","0.08%"
"May 15, 2018","114,140","114,225","114,225","114,140","0.39K","-0.12%"
"May 14, 2018","114,280","114,305","114,305","114,270","0.29K","-0.10%"
"May 11, 2018","114,400","114,455","114,455","114,365","0.02K","-0.07%"
"May 10, 2018","114,475","114,315","114,475","114,260","0.21K","0.13%"
"May 09, 2018","114,325","114,225","114,325","114,225","0.77K","0.02%"
"May 08, 2018","114,305","114,500","114,500","114,305","0.32K","-0.18%"
"May 04, 2018","114,510","114,540","114,670","114,485","0.15K","-0.11%"
"May 03, 2018","114,640","114,640","114,755","114,640","8.66K","-0.00%"
"May 02, 2018","114,645","114,990","114,990","114,490","2.90K","-0.32%"
"Apr 30, 2018","115,015","115,255","115,255","114,960","1.25K","0.01%"
"Apr 27, 2018","115,000","114,545","115,000","114,545","0.05K","0.41%"
"Apr 26, 2018","114,530","114,445","114,530","114,345","0.19K","-0.00%"
"Apr 25, 2018","114,535","114,620","114,725","114,535","0.01K","-0.29%"
"Apr 24, 2018","114,870","114,865","114,925","114,685","0.16K","-0.01%"
"Apr 23, 2018","114,885","115,275","115,275","114,885","0.06K","-0.36%"
"Apr 20, 2018","115,295","115,310","115,310","115,140","0.01K","-0.02%"
"Apr 19, 2018","115,315","115,295","115,405","115,295","0.11K","-0.09%"
"Apr 18, 2018","115,415","115,750","115,750","115,415","0.18K","-0.13%"
"Apr 17, 2018","115,560","115,545","115,560","115,530","0.06K","-0.06%"
"Apr 16, 2018","115,630","115,840","115,840","115,585","0.04K","-0.19%"
"Apr 13, 2018","115,850","115,925","115,950","115,785","0.60K","-0.09%"
"Apr 12, 2018","115,950","115,875","116,050","115,830","0.22K","0.13%"
"Apr 11, 2018","115,805","115,710","115,955","115,600","0.10K","0.18%"
"Apr 10, 2018","115,600","115,420","115,920","115,420","0.14K","-0.02%"
"Apr 09, 2018","115,625","115,880","115,880","115,615","5.10K","-0.04%"
"Apr 06, 2018","115,675","115,645","115,680","115,525","0.03K","0.13%"
"Apr 05, 2018","115,530","115,395","115,590","115,395","0.07K","0.11%"
"Apr 04, 2018","115,405","115,365","115,490","115,330","0.79K","0.08%"
"Apr 03, 2018","115,315","115,355","115,435","115,240","0.31K","-0.03%"
"Apr 02, 2018","115,350","115,850","115,850","115,285","0.82K","-0.13%"
"Mar 30, 2018","115,500","115,385","115,615","115,385","0.13K","0.16%"
"Mar 29, 2018","115,320","115,400","115,400","115,240","0.48K","-0.07%"
"Mar 28, 2018","115,405","115,405","115,405","115,180","0.04K","0.40%"
"Mar 27, 2018","114,950","114,870","114,990","114,795","1.18K","-0.02%"
"Mar 26, 2018","114,970","115,190","115,190","114,885","0.12K","-0.16%"
"Mar 23, 2018","115,155","115,455","115,455","115,050","0.18K","0.46%"
"Mar 22, 2018","114,625","114,505","114,655","114,505","0.32K","0.11%"
"Mar 21, 2018","114,500","103,200","114,575","103,200","2.06K","0.08%"
"Mar 20, 2018","114,410","114,420","114,420","114,410","0.02K","-0.02%"
"Mar 19, 2018","114,435","114,340","114,445","114,340","0.04K","-0.09%"
