,date,change,vaa_score,predict
44,2018-03-12,0.005938106657531028,4590.960624575696,1.0
45,2018-03-13,-0.0005676013168350869,4664.171428571429,1.0
46,2018-03-14,-0.008064516129032251,3350.736509479825,1.0
47,2018-03-15,0.004465819306080476,3219.61099796334,1.0
48,2018-03-16,-0.0028499772001824297,3125.454200284765,1.0
49,2018-03-19,0.0032010975191494317,3206.552151627131,1.0
50,2018-03-20,-0.002051282051282022,3416.2006269592475,1.0
51,2018-03-21,0.003197442046362964,4105.218358831711,1.0
52,2018-03-22,-0.012521343198634072,3581.9861830742657,1.0
53,2018-03-23,-0.043804034582132556,494.3669064748201,1.0
54,2018-03-26,0.009644364074743894,897.4204545454545,1.0
55,2018-03-27,0.012059701492537211,1083.4721407624634,1.0
56,2018-03-28,-0.016399244926852297,350.4114292232234,1.0
57,2018-03-29,0.0023989444644356706,614.4518670777663,1.0
58,2018-04-02,-0.009012213921498868,1114.5268965517241,1.0
59,2018-04-03,-0.01376091899006826,252.3136582017845,1.0
60,2018-04-04,-0.003518563455471968,-232.67823090178058,1.0
61,2018-04-05,0.005235602094240788,-311.6736023779581,1.0
62,2018-04-06,0.000605620155038844,-327.6796848235697,1.0
63,2018-04-09,0.009199854739135649,-104.64297877171066,1.0
64,2018-04-10,-0.0022789972412138315,-257.6624261699228,1.0
65,2018-04-11,0.017792738639095917,593.6331157677774,1.0
66,2018-04-12,-0.0005905976848570305,158.57455540355681,1.0
67,2018-04-13,-0.0023637867864318984,-134.41980107465406,1.0
68,2018-04-16,-0.01788887572562492,-1217.6632478632478,1.0
69,2018-04-17,-0.010977080820265384,-2410.764645426516,1.0
70,2018-04-18,-0.012196609342602804,-3138.937051792829,1.0
71,2018-04-19,0.011112483022595487,-2729.6722766570606,1.0
72,2018-04-20,-0.00696055684454755,-3155.235804701628,1.0
73,2018-04-23,-0.005164781111657635,-4007.408358208955,1.0
74,2018-04-24,0.01582200247218779,-3731.3652666352054,1.0
75,2018-04-25,0.0034071550255536653,-3531.1309823677584,1.0
76,2018-04-26,-0.010914382731021077,-4336.288620318296,1.0
77,2018-04-27,-0.006375674350171612,-5071.46816079687,1.0
78,2018-04-30,-0.0006169792694965537,-4595.370467871246,1.0
79,2018-05-02,-0.002345968638103435,-4314.235865081291,1.0
80,2018-05-03,0.007054455445544505,-3874.111043467674,1.0
81,2018-05-04,-0.0030723854000245243,-4000.209302325582,1.0
82,2018-05-08,0.0189842209072979,-3236.992736956785,1.0
83,2018-05-09,0.006895717396564249,-2880.0201511335013,1.0
84,2018-05-10,-0.001682085786375076,-1771.012983890358,1.0
85,2018-05-11,-0.002888434227945602,-1822.256555634302,1.0
86,2018-05-14,0.01038020519010252,-636.1276444864673,1.0
87,2018-05-15,0.0004778401624656592,1302.9061722544723,1.0
88,2018-05-16,-0.002149253731343337,387.09698431845595,1.0
89,2018-05-17,-0.004666746440110114,-256.82583241858765,1.0
90,2018-05-18,0.004087521038711239,255.37486109396218,1.0
91,2018-05-21,0.013050766283524862,312.3985834656246,1.0
92,2018-05-23,-0.0152464247724855,-818.7048696507627,1.0
93,2018-05-24,-0.006841094575132045,-1533.7255871446232,1.0
94,2018-05-25,-0.007975830815709961,-2213.01314188367,1.0
95,2018-05-29,-0.0075526860762578085,-3091.013241785189,1.0
96,2018-05-30,-0.010678777464097178,-3295.065153010859,1.0
97,2018-05-31,0.004342431761786614,-2557.0059266576122,1.0
98,2018-06-01,-0.008276714021000608,-2602.0772277227725,1.0
99,2018-06-04,0.010089686098654793,-1889.0412928597761,1.0
100,2018-06-05,0.007645825625847813,-1635.912721893491,1.0
101,2018-06-07,0.0004895361644841056,-1349.1321074280186,1.0
102,2018-06-08,-0.011009174311926606,-2255.3431455004206,1.0
103,2018-06-11,-0.0012368583797155441,-2330.3379468046696,1.0
104,2018-06-12,0.010030959752322044,-1954.186843693422,1.0
105,2018-06-14,-0.004781755762628737,-2156.3641142037986,1.0
106,2018-06-15,0.0018479733891831884,-1634.3481791044778,1.0
107,2018-06-18,0.0,-2042.3230824458537,1.0
108,2018-06-19,-0.029267092966060004,-3825.6116855013224,0.0
109,2018-06-20,-0.000633392449961967,-4032.6652298850577,0.0
110,2018-06-21,-0.007859044238813562,-4432.899184493559,0.0
111,2018-06-22,-0.0030663089306247615,-4568.761881901104,0.0
112,2018-06-25,-0.004869921824939172,-4244.739577039275,0.0
113,2018-06-26,-0.016484224082421117,-3595.836155439152,0.0
114,2018-06-27,-0.02317664004190123,-5324.094895846023,1.0
115,2018-06-28,-0.012064343163538882,-6353.144470357187,0.0
116,2018-06-29,0.013568521031207537,-5538.8784119106695,0.0
117,2018-07-02,-0.024230254350736224,-6872.194811612107,0.0
118,2018-07-03,-0.01701193579366167,-7693.289985052317,0.0
119,2018-07-05,-0.006538675570395114,-7149.512666748256,0.0
120,2018-07-06,0.008542220977454162,-6754.428256880734,0.0
121,2018-07-09,0.015828936406553806,-6212.141372912802,0.0
122,2018-07-10,0.011208310552214273,-5821.0060681114555,0.0
123,2018-07-11,-0.021221951878886203,-7290.346248160863,0.0
124,2018-07-12,0.03355890070432266,-5678.9358137242825,0.0
125,2018-07-13,0.007616247995724246,-5891.872110181997,0.0
126,2018-07-16,-0.008089112849754665,-6401.9621249385145,0.0
127,2018-07-17,-0.009625668449197877,-6999.738788953636,0.0
128,2018-07-18,0.0,-6313.731651666878,0.0
129,2018-07-19,-0.003374730021598271,-6324.680720582599,0.0
130,2018-07-20,0.009752133279154807,-5760.535178777393,0.0
131,2018-07-23,0.0026827632461434714,-6065.448164842241,1.0
132,2018-07-24,0.01645484949832765,-5082.061280607568,0.0
133,2018-07-25,0.0025006580679125534,-4912.74745308311,0.0
134,2018-07-26,-0.011159249048181663,-6156.7362279511535,0.0
135,2018-07-27,-0.010223048327137496,-7144.024096385542,0.0
136,2018-07-30,-0.009657947686116719,-7320.84524626149,0.0
137,2018-07-31,0.00406338886631441,-6944.584647592463,0.0
138,2018-08-01,-0.010387157695939564,-7560.752921535894,0.0
139,2018-08-02,-0.025354416575790628,-8483.984876067778,0.0
140,2018-08-03,-0.009930069930069951,-9019.204943071369,0.0
141,2018-08-06,-0.017516598389603066,-9726.59212684527,0.0
142,2018-08-07,0.014234363767074099,-9682.55798864558,0.0
143,2018-08-08,-0.005245250921462996,-10252.371219444827,0.0
144,2018-08-09,0.023656833404588795,-9066.482629609834,0.0
145,2018-08-10,0.0013921759710426862,-8341.55377270919,1.0
146,2018-08-13,-0.0006951202558042047,-8735.46844919786,1.0
147,2018-08-14,-0.008625486922648862,-8831.456803455723,0.0
148,2018-08-16,-0.02329497614369913,-9060.725701943844,0.0
149,2018-08-17,-0.01379310344827589,-9733.843559528646,0.0
150,2018-08-20,-0.0018939393939394478,-10079.972233400404,0.0
151,2018-08-21,0.027733177638300965,-9046.696722408027,0.0
152,2018-08-22,-0.004828859536997632,-9269.933403527244,0.0
153,2018-08-23,0.004852290566576212,-9022.907443875542,0.0
154,2018-08-24,-0.004828859536997632,-9217.836431226766,0.0
155,2018-08-27,0.029970029970030065,-7607.383098591549,0.0
156,2018-08-28,-0.005265345711514491,-7596.3315725314915,0.0
157,2018-08-29,-0.006686167989970793,-7860.456495346014,0.0
158,2018-08-30,-0.0072921048941242406,-7941.420392584514,0.0
159,2018-08-31,-0.0007063144511936237,-8156.127552447552,0.0
160,2018-09-04,0.015886646629454715,-8350.753271028037,0.0
161,2018-09-05,-0.008734854888701071,-8915.030620924299,0.0
162,2018-09-06,-0.012222853894258146,-8934.114578879864,0.0
163,2018-09-07,-0.0007194244604316058,-9085.397605457329,0.0
164,2018-09-10,-0.0074874010079193365,-9750.50048658418,1.0
165,2018-09-11,-0.012476425359059906,-10385.636060100167,0.0
166,2018-09-12,0.0005876303804905891,-10442.530451866405,0.0
167,2018-09-13,0.002202319776831496,-10212.231034482758,0.0
168,2018-09-14,0.006152944623498469,-9058.993006993007,0.0
169,2018-09-17,-0.012230634828188647,-9567.117355130638,0.0
170,2018-09-18,0.019752358490566113,-8400.209629314018,0.0
171,2018-09-19,0.012864989881468558,-7749.0,0.0
172,2018-09-20,0.0028542885685742814,-7642.023860247124,0.0
173,2018-09-21,0.02561548313647366,-5649.657485371771,0.0
174,2018-09-27,-0.0045788816428472545,-4504.071497852294,0.0
175,2018-09-28,-0.002648452746027319,-4380.04011700794,0.0
176,2018-10-01,0.0033542976939202607,-4855.919225915019,0.0
177,2018-10-02,-0.011282908483075671,-4631.967792061026,0.0
178,2018-10-04,-0.015638207945900207,-4948.147582697201,0.0
179,2018-10-05,-0.005295548876484868,-5034.063546586518,0.0
180,2018-10-08,0.008201438848920883,-4721.153846153846,0.0
181,2018-10-10,-0.012273440844869365,-5731.19613416714,1.0
182,2018-10-11,-0.033665655252131166,-7736.45237410072,0.0
183,2018-10-12,0.0,-7019.444060475162,0.0
184,2018-10-15,-0.008522727272727293,-8604.456114899172,0.0
185,2018-10-16,-0.015231488463278486,-9516.488320846187,0.0
186,2018-10-17,0.003675344563552896,-9409.452796946116,0.0
187,2018-10-18,-0.018156850778150768,-9910.687371813654,0.0
188,2018-10-19,0.025174825174825166,-8746.473500291206,0.0
189,2018-10-22,0.03622858875246315,-6665.9080188679245,0.0
190,2018-10-23,-0.023112931538911696,-7821.416305290546,0.0
191,2018-10-24,0.002246181491464494,-7534.537747966319,0.0
192,2018-10-25,0.0007470491558343451,-8195.561832930127,0.0
193,2018-10-26,-0.006569125111973717,-8493.92077147218,1.0
194,2018-10-29,-0.025097685602645026,-9264.149149707277,1.0
195,2018-10-30,0.01541544627716962,-8511.952620545073,0.0
196,2018-10-31,0.007438894792773709,-8020.907647304639,0.0
197,2018-11-01,0.00421940928270037,-7879.7337278106515,0.0
198,2018-11-02,0.034363745498199316,-5888.161442679261,0.0
199,2018-11-05,-0.008269258668214152,-5548.196834532374,0.0
200,2018-11-06,-0.011995318899941432,-5785.43328100471,0.0
201,2018-11-07,-0.003405389398874692,-5512.329432162982,0.0
202,2018-11-08,-0.005645520725003683,-6156.991028708134,0.0
203,2018-11-09,-0.0128492454803526,-6871.145334928229,0.0
204,2018-11-12,0.017254427122748606,-6880.837128638214,0.0
205,2018-11-13,0.0028269602737687194,-6764.6140888208265,0.0
206,2018-11-14,-0.0028189910979228294,-6837.694232529753,0.0
207,2018-11-15,0.007885731289986708,-6429.367832167833,0.0
208,2018-11-16,0.0033953351048126024,-5712.636198271942,0.0
209,2018-11-19,0.0057378255112550125,-5020.0,0.0
210,2018-11-20,-0.016091281451141026,-5559.9137466307275,0.0
211,2018-11-21,0.0007433838834374207,-6366.931869116988,0.0
212,2018-11-23,-0.017655786350148417,-7243.0595130748425,1.0
213,2018-11-26,-0.01011931732366711,-7536.876059811932,1.0
214,2018-11-27,-0.0021361000915471884,-7356.085623197207,1.0
215,2018-11-28,0.010244648318042726,-7624.052441229656,1.0
216,2018-11-29,-0.006508248827001628,-7744.180072028812,1.0
217,2018-11-30,0.0007617306520415479,-7334.564050486,1.0
218,2018-12-03,0.02892373268381787,-5857.135166764189,0.0
219,2018-12-04,-0.0020713123243083498,-5944.015990524134,0.0
220,2018-12-06,-0.021172638436482094,-7173.147019273868,1.0
221,2018-12-07,0.0,-7015.992734978054,0.0
222,2018-12-10,-0.0028739978823173473,-6693.2303228686205,1.0
223,2018-12-11,0.0022754854368931543,-6379.236795252225,1.0
224,2018-12-12,0.011502951415165663,-5628.06784704657,1.0
225,2018-12-13,0.010025437677689597,-4987.042515500443,0.0
226,2018-12-14,-0.010666666666666713,-5534.21009268795,1.0
227,2018-12-17,0.001497454327642922,-5568.259801053247,1.0
228,2018-12-18,-0.013606459330143594,-6164.230151650312,1.0
229,2018-12-19,-0.012126724268606948,-5855.381518347942,1.0
230,2018-12-20,-0.01611170784103111,-7039.583976261128,1.0
231,2018-12-21,-0.01933873986275736,-8110.603534209335,1.0
232,2018-12-24,0.005884223918575016,-7826.419285932256,1.0
233,2018-12-26,-0.009802371541501986,-8943.508256880734,1.0
234,2018-12-27,0.0031933578157432585,-8400.588466777659,1.0
235,2018-12-28,0.006843864395989163,-7679.435100548446,1.0
236,2019-01-02,-0.010749288650015787,-8037.568123001979,1.0
237,2019-01-03,-0.009268136784915337,-8271.992454505104,1.0
238,2019-01-04,0.020322580645161237,-6688.745441067457,1.0
239,2019-01-07,0.013910844135314626,-5777.604086467279,1.0
240,2019-01-08,-0.001559089491736776,-6007.375737407352,1.0
241,2019-01-09,0.021861336664584563,-4805.121615489335,1.0
242,2019-01-10,0.0015281173594132724,-3954.0691747572814,1.0
243,2019-01-11,0.008849557522123908,-3622.9909187225667,1.0
244,2019-01-14,-0.011796733212341204,-3617.2675445159357,1.0
245,2019-01-15,0.015763697581879343,-3060.2008888888886,1.0
246,2019-01-16,0.002712068705740478,-3153.041329739443,1.0
247,2019-01-17,0.0,-2688.059210526316,1.0
248,2019-01-18,0.009616829451540188,-2695.7780809458845,1.0
249,2019-01-22,-0.01202346041055713,-3476.389893948846,1.0
250,2019-01-23,-0.007123775601068583,-3016.232824427481,1.0
251,2019-01-24,0.011509715994020953,-2738.161422924901,1.0
252,2019-01-25,0.005763262893453414,-2623.959604023631,1.0
253,2019-01-28,-0.001469291801351802,-2841.0202132739137,1.0
254,2019-01-29,0.0007357268981753595,-2176.09895668669,1.0
255,2019-01-30,0.0035288928098808903,-2303.9127516778526,0.0
256,2019-01-31,0.0,-2350.790322580645,1.0
257,2019-02-01,0.008498168498168424,-1926.9434081568131,1.0
258,2019-02-07,0.012058695336335967,-2379.9672591206736,1.0
259,2019-02-08,-0.009043927648578864,-2453.064959400375,1.0
260,2019-02-11,0.016079965232507654,-1004.138141809291,1.0
261,2019-02-12,0.010978043912175606,-370.01678364357645,0.0
262,2019-02-13,0.017769002961500524,898.0980036297642,0.0
263,2019-02-14,0.001385617292503749,1061.2727272727275,1.0
264,2019-02-15,-0.010101010101010055,134.9347596805785,1.0
265,2019-02-19,0.001366493577480199,831.2135236664162,0.0
266,2019-02-20,0.009279475982532759,1195.2091084982885,0.0
267,2019-02-21,0.010546241211465635,1544.1507331378298,0.0
268,2019-02-22,0.00321113192400313,1721.353517364203,0.0
269,2019-02-25,0.06575086689783949,5310.333632286995,0.0
270,2019-02-26,0.0,6110.170533471258,0.0
271,2019-02-27,-0.011387811287698613,5540.928886276814,0.0
272,2019-02-28,-0.0073417721518986845,5217.846968805179,0.0
273,2019-03-04,0.030859474623820438,7277.263784737539,0.0
274,2019-03-05,0.0,7161.2136263736265,0.0
275,2019-03-06,0.013112320633349883,7683.4,0.0
276,2019-03-07,-0.0012210012210012167,7675.261223303791,0.0
277,2019-03-08,-0.030684596577017165,6025.658914728682,1.0
278,2019-03-11,0.006179846134443112,5862.86875271621,0.0
279,2019-03-12,0.012033091000250629,7146.813515825492,0.0
280,2019-03-13,0.001238543472875886,7643.680439994359,0.0
281,2019-03-14,-0.013112320633349772,6772.265345711515,0.0
282,2019-03-15,0.017422913010779695,7984.477791614778,0.0
283,2019-03-18,0.019711716151287417,8977.883701425777,0.0
284,2019-03-19,-0.008094720309290815,8157.462694725335,0.0
285,2019-03-20,0.003532277710109666,8124.491812227076,0.0
286,2019-03-21,0.001699235344095218,8639.390481341266,0.0
287,2019-03-22,0.0012116806009936365,8595.266791544018,1.0
288,2019-03-25,-0.017064020331598706,8040.998666311018,1.0
289,2019-03-26,-0.013050972666830862,7544.037542235015,1.0
290,2019-03-27,0.01259980039920161,8911.189212864472,1.0
291,2019-03-28,-0.00591351484538627,8788.25670886076,1.0
292,2019-03-29,0.03606394844466476,10457.792654934965,1.0
293,2019-04-01,0.020215311004784686,11885.660564077189,1.0
294,2019-04-02,0.0045726345409777824,11676.718456209797,1.0
295,2019-04-03,0.006769374416433216,11966.638827838828,1.0
296,2019-04-04,0.01228843032691862,12966.8097799511,0.0
297,2019-04-05,0.008932661475034465,13702.333333333334,0.0
298,2019-04-08,-0.002837684449489175,13256.21383805465,1.0
299,2019-04-09,-0.0005691519635743214,13052.049294030221,1.0
300,2019-04-10,0.009453302961275556,13772.156358238495,1.0
301,2019-04-11,-0.015344691413742506,12118.126598144898,1.0
302,2019-04-12,-0.01271914747335856,11490.737710976962,0.0
303,2019-04-15,0.005106778087279551,12004.555273649872,0.0
304,2019-04-16,0.01385681293302543,13266.833130328867,0.0
305,2019-04-17,0.005125284738040969,13663.853501638549,0.0
306,2019-04-18,-0.0005665722379603055,13678.824427480917,0.0
307,2019-04-22,-0.009714221167965609,13158.952967249446,1.0
308,2019-04-23,-0.001710961560396962,13175.101796407185,1.0
309,2019-04-24,-0.0011425959780622108,12684.923986694592,0.0
310,2019-04-25,-0.004346831388698291,12132.944354938654,0.0
311,2019-04-26,-0.013442095588235281,11436.325837320575,0.0
312,2019-04-29,0.010713869803190779,11923.211044671123,0.0
313,2019-04-30,-0.001728309713100562,11805.134453781513,0.0
314,2019-05-02,0.0005771006463526351,11903.059819151404,0.0
315,2019-05-03,0.0034606067597184875,12274.95464956482,0.0
316,2019-05-07,-0.052419818369927595,8901.227695800226,1.0
317,2019-05-08,-0.013465971127016862,7646.108025042687,1.0
318,2019-05-09,-0.013649778652238043,6485.962642369021,1.0
319,2019-05-10,0.02406183767610015,7651.121290759336,0.0
320,2019-05-13,-0.023496469442415346,6121.029219663114,1.0
321,2019-05-14,0.0034908365540455844,6264.210306406685,1.0
322,2019-05-15,0.0270841098273078,7432.4554272517325,0.0
323,2019-05-16,-0.0016934801016088574,7280.279726651481,0.0
324,2019-05-17,-0.022294923058281846,6512.972011331445,0.0
325,2019-05-20,-0.021564010410211942,4412.741496598639,0.0
326,2019-05-21,0.022672577580747255,5227.944086750254,0.0
327,2019-05-22,-0.00656428040624224,4554.978898140755,0.0
328,2019-05-23,-0.012716618875451946,3728.857861060329,1.0
329,2019-05-24,0.0,1762.8702814001372,0.0
330,2019-05-28,0.0031265632816408484,2404.209036916269,1.0
331,2019-05-29,0.006607654905872007,3378.1634980988592,1.0
332,2019-05-30,-0.01312856081248448,2801.036011080332,1.0
333,2019-05-31,0.002384538152610416,2211.055946475949,1.0
334,2019-06-03,-0.0072618004256918,1784.9378089435568,1.0
335,2019-06-04,-0.006810442678774176,954.4642727162441,1.0
336,2019-06-05,0.003809523809523707,1084.6650270536154,0.0
337,2019-06-07,-0.010499683744465527,1617.7022815110336,0.0
338,2019-06-10,0.019304525696752783,2382.647918188459,0.0
339,2019-06-11,0.027216856892010588,3134.2528363047004,0.0
340,2019-06-12,-0.010622710622710585,2531.0805068952664,0.0
341,2019-06-13,-0.0041959767987165275,3023.7125922341843,0.0
342,2019-06-14,-0.0018589664146734242,2328.7106506724826,0.0
343,2019-06-17,-0.0006208095356344812,1582.9702565373652,0.0
344,2019-06-18,0.0043483662566778936,2195.287270424319,0.0
345,2019-06-19,0.008906481939633837,2488.121872677731,0.0
346,2019-06-20,0.02194703285924482,3617.4697668619874,0.0
347,2019-06-21,0.0005998800239952473,3818.6379593383003,0.0
348,2019-06-24,0.0017985611510791255,4554.660689480995,0.0
349,2019-06-25,-0.021424296828246536,3872.270135067534,0.0
350,2019-06-26,0.003546966731898138,3898.275277396833,0.0
351,2019-06-27,0.015234613040828737,5094.380480554868,0.0
352,2019-06-28,-0.0063625450180071486,3745.465361445783,0.0
353,2019-07-01,0.032258064516129004,4860.836859897333,0.0
354,2019-07-02,0.002808988764045006,5086.967082860386,0.0
355,2019-07-03,-0.007352941176470562,4383.96,0.0
356,2019-07-05,0.005666391217093558,3891.0692917412425,0.0
357,2019-07-08,-0.019251085808193458,2605.5749404239305,0.0
358,2019-07-09,0.0017953321364452268,2911.263736263736,0.0
359,2019-07-10,0.0010752688172042113,2742.408737504628,0.0
360,2019-07-11,-0.0046544933762978635,2199.4030239187014,0.0
361,2019-07-12,0.009952038369304583,3349.549788924758,0.0
362,2019-07-15,0.003324231271518485,3771.5993291092063,0.0
363,2019-07-16,-0.004496509288841599,3333.4883720930234,0.0
364,2019-07-17,0.0017829549506716003,2880.4001961745953,0.0
365,2019-07-18,-0.010441385856668206,2368.007198560288,0.0
366,2019-07-19,0.0057553956834532904,2695.0690647482015,0.0
367,2019-07-22,-0.0005960896518836245,2926.040215439856,0.0
368,2019-07-23,-0.0004771561493498444,2858.2979452054797,0.0
369,2019-07-24,0.0046544933762979745,3224.3115173674587,0.0
370,2019-07-25,0.008671893561416066,3973.2319327731093,0.0
371,2019-07-26,0.00730184901660591,4995.400144980065,0.0
372,2019-07-29,-0.007248918508125812,3977.925561797753,0.0
373,2019-07-30,0.004475326816629321,4111.94537815126,0.0
374,2019-07-31,-0.007972798686833205,3553.9379188712524,0.0
375,2019-08-01,-0.005082141590828537,3279.9249203163736,1.0
376,2019-08-02,-0.01615585649798057,3860.6661579997653,1.0
377,2019-08-05,-0.022096112050229433,2966.632315978456,1.0
378,2019-08-06,-0.010865538955426635,2739.485304659498,1.0
379,2019-08-07,0.018100112345524888,2888.6806301467955,1.0
380,2019-08-08,0.0018391368317802748,3891.7568345323743,1.0
381,2019-08-09,-0.01370701260555629,2798.481419921643,1.0
382,2019-08-12,0.018116391611862515,2722.650692225772,1.0
383,2019-08-13,-0.006459475929311398,2135.6277190062997,1.0
384,2019-08-14,0.013616290480863658,3505.765068818225,1.0
385,2019-08-16,0.006414135301948454,4699.9654676259,1.0
386,2019-08-19,0.015031265031264951,4596.07582260372,1.0
387,2019-08-20,-0.0033171425186588888,4553.042944053442,1.0
388,2019-08-21,-0.004041364554855598,4639.0,0.0
389,2019-08-22,0.0,4560.944404846757,1.0
390,2019-08-23,0.010383100608664542,3852.9646684725003,1.0
391,2019-08-26,-0.02350578785731161,2433.598737285163,1.0
392,2019-08-27,0.012459175033264769,3831.8289954069014,1.0
393,2019-08-28,0.0005973715651135247,4030.783327470981,1.0
394,2019-08-29,-0.004776119402985057,3399.821297718946,1.0
395,2019-08-30,0.0,3652.881682109765,1.0
396,2019-09-03,0.0011872254541136495,3841.4948759106064,1.0
397,2019-09-04,0.005099015771374393,4484.6965422544,1.0
398,2019-09-05,0.014275601698914508,5234.648847474253,0.0
399,2019-09-06,-0.001163196463882743,4260.610941133276,0.0
400,2019-09-09,0.00791894724583675,5058.887455019233,0.0
401,2019-09-10,-0.003928365106874665,5032.608409506398,0.0
402,2019-09-11,-0.008467695162974187,4806.582924435721,0.0
403,2019-09-16,0.009124941506785111,4904.527169308967,0.0
404,2019-09-17,-0.014607002086714616,3596.2655122655124,0.0
405,2019-09-18,0.006823529411764673,3814.1663310034355,0.0
406,2019-09-19,0.001752745968684355,3179.2282182336858,0.0
407,2019-09-20,0.0010498075352851632,2984.2907268170425,0.0
408,2019-09-23,-0.013516662782568134,2130.124597207304,0.0
409,2019-09-24,0.0029529884242853743,3351.035435861091,1.0
410,2019-09-25,-0.004122011541632276,3254.2743437764607,0.0
411,2019-09-26,-0.0011825922421948576,2487.108960573477,0.0
412,2019-09-27,0.0,2771.1017313432835,1.0
413,2019-09-30,-0.008998342410608595,651.0503899220156,0.0
414,2019-10-01,0.0,303.0503899220157,1.0
415,2019-10-02,-0.0029868578255675127,306.888875697495,1.0
416,2019-10-04,-0.003475134811264269,-16.166488794023508,1.0
417,2019-10-07,0.004088504088504141,751.8216139688533,1.0
418,2019-10-08,0.006946107784431055,937.7361870419913,1.0
419,2019-10-10,0.006303520456707901,1307.8239198788867,1.0
420,2019-10-11,0.006854981680652461,1837.81143847487,0.0
421,2019-10-14,0.011973236295339751,2138.0,0.0
422,2019-10-15,-0.007307736921470798,1723.0140383715488,0.0
423,2019-10-16,-0.0005842486562280813,1972.898446556921,0.0
424,2019-10-17,-0.005144393779960232,1497.012705882353,0.0
425,2019-10-18,-0.013632624280173977,616.7686375321337,0.0
426,2019-10-21,-0.0005957345406886194,332.7410474746297,0.0
427,2019-10-22,-0.0005960896518836245,346.72174318340717,0.0
428,2019-10-23,-0.003936538232136466,213.83557760453573,0.0
429,2019-10-24,0.0011976047904191933,238.8148627959015,0.0
430,2019-10-25,0.006937799043062132,483.9460737937559,0.0
431,2019-10-28,0.005108101686861488,650.0213118636041,0.0
432,2019-10-29,-0.0005909466966079746,1040.0142079090692,0.0
433,2019-10-30,0.0,790.1232974910395,0.0
434,2019-10-31,-0.011352885525070966,652.9856630824372,0.0
435,2019-11-01,0.019617224880382755,1963.2573996405033,0.0
436,2019-11-04,0.005748474894415878,2847.3708513708516,0.0
437,2019-11-05,0.006182199930012899,4963.3966467065875,0.0
438,2019-11-06,-0.003361929051704182,5310.269743101808,0.0
439,2019-11-07,0.0,5071.192885001773,0.0
440,2019-11-08,0.0,4463.109872050711,0.0
441,2019-11-11,-0.007909735954402697,4581.871940610138,0.0
442,2019-11-12,-0.009731504279516967,3518.842953961206,0.0
443,2019-11-13,-0.0015391901491830229,3188.8316380217466,0.0
444,2019-11-14,0.005099015771374393,3068.95346104125,0.0
445,2019-11-15,-0.0068428504011326385,2863.035744072441,0.0
446,2019-11-18,0.001187930624851452,2948.057224606581,0.0
447,2019-11-19,0.011983863312766907,3309.208994393415,0.0
